gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
nmu	1.03770986358643e-64	2.18078565826771	0.903	0.458	2.07541972717286e-61
pcsk1nl	2.07610076447467e-49	1.71593746085183	0.909	0.535	4.15220152894935e-46
gata3	2.45520597633314e-47	1.83235468968951	0.771	0.34	4.91041195266628e-44
calb2a	7.84272195397164e-35	2.19415002004523	0.617	0.278	1.56854439079433e-31
marcksl1b	5.04361807852684e-33	1.49234254792553	0.806	0.46	1.00872361570537e-29
etv1	7.45744456579563e-27	0.979106582031479	0.92	0.695	1.49148891315913e-23
si:ch211-222l21.1	1.02104491997455e-23	1.43666562056185	0.669	0.397	2.0420898399491e-20
hoxb5b	3.74742713262074e-23	1.45794284471569	0.594	0.309	7.49485426524147e-20
aldocb	7.76969056724725e-21	1.39854658851446	0.663	0.413	1.55393811344945e-17
CABZ01085140.1	4.20657739475855e-19	1.97866368868103	0.486	0.264	8.41315478951711e-16
rpl24	5.91631449901054e-19	1.00726331907509	0.749	0.503	1.18326289980211e-15
alcama	1.26150049325625e-18	0.662653106959968	0.966	0.782	2.52300098651249e-15
fxyd1	1.54223007475025e-18	1.25680717616756	0.577	0.32	3.08446014950049e-15
slc18a3a	8.2725523038273e-18	1.40093224721692	0.537	0.297	1.65451046076546e-14
gapdhs	1.9360004174577e-17	1.05796834995103	0.674	0.437	3.87200083491539e-14
cbx1b	5.3613148309352e-16	1.33706892167469	0.349	0.162	1.07226296618704e-12
rpl13	6.2478056448902e-16	0.894677581075951	0.686	0.465	1.24956112897804e-12
slc25a5	7.52927146429302e-16	1.08456764970299	0.68	0.473	1.5058542928586e-12
syt1a	8.78988221141134e-16	0.634994829128308	0.909	0.757	1.75797644228227e-12
calm2b	1.54787874077647e-14	0.915077035352601	0.68	0.472	3.09575748155295e-11
rpl35a	2.17577167019285e-14	0.962433344279567	0.663	0.452	4.35154334038569e-11
rps11	1.72263447623106e-13	1.1758301628429	0.589	0.394	3.44526895246212e-10
ppiab	3.00180772475896e-13	1.05056167726419	0.657	0.465	6.00361544951792e-10
rps21	4.15217319658859e-13	1.14324687941601	0.589	0.401	8.30434639317717e-10
stmn2a	7.70276290619602e-13	0.884761775284193	0.691	0.522	1.5405525812392e-09
rplp1	1.96589216005075e-12	0.750369551052899	0.709	0.52	3.9317843201015e-09
atp5if1b	2.66907432667856e-12	1.32566641620318	0.286	0.147	5.33814865335712e-09
rps29	4.55574794558889e-12	0.889639846749535	0.629	0.442	9.11149589117777e-09
rps26l	5.89146972782533e-12	1.04542291719634	0.56	0.378	1.17829394556507e-08
rpl37.1	5.94907961326027e-12	0.972667248843931	0.634	0.471	1.18981592265205e-08
tuba1c	8.2496229286055e-12	0.831790028931449	0.589	0.392	1.6499245857211e-08
rpl31	8.44555684725924e-12	1.00797193777857	0.634	0.464	1.68911136945185e-08
rpl36a	1.11015375017406e-11	0.833983477828852	0.68	0.519	2.22030750034813e-08
nsg2	1.20076653707889e-11	0.985702100489046	0.606	0.441	2.40153307415778e-08
prdx1	1.7399362468185e-11	1.12948048145619	0.486	0.318	3.479872493637e-08
qdpra	2.42178323606709e-11	1.29164865034897	0.503	0.335	4.84356647213419e-08
gap43	4.1335763060278e-11	0.869057919401598	0.64	0.471	8.26715261205561e-08
stmn1b	5.54404651637789e-11	0.784901475928887	0.583	0.392	1.10880930327558e-07
rpl8	6.79658209395163e-11	0.915873835301839	0.577	0.396	1.35931641879033e-07
ascl1a	8.52103432899339e-11	1.1923878369301	0.171	0.07	1.70420686579868e-07
rpl21	1.19810498146604e-10	0.936886228669732	0.623	0.462	2.39620996293208e-07
nfasca	1.55329267253615e-10	0.565759491052749	0.834	0.703	3.1065853450723e-07
rpl28	3.30507606526905e-10	1.0074310728167	0.554	0.394	6.61015213053809e-07
cox6b1	5.37116826914844e-10	1.36235972227013	0.337	0.197	1.07423365382969e-06
rpsa	6.05545958788844e-10	0.752891235991977	0.617	0.446	1.21109191757769e-06
chchd10	7.27121985552813e-10	1.18334869498184	0.154	0.08	1.45424397110563e-06
RPL37A	7.55147328039771e-10	0.842578652856687	0.691	0.533	1.51029465607954e-06
mdkb	1.18179862922541e-09	0.950396467839629	0.291	0.169	2.36359725845082e-06
tubb5	1.83856973072417e-09	1.00254787504957	0.509	0.359	3.67713946144834e-06
slc2a3a	2.54713691181717e-09	0.940014956275384	0.583	0.444	5.09427382363433e-06
rpl29	6.19694883881378e-09	0.847451083238778	0.594	0.465	1.23938976776276e-05
rpl13a	6.86914737037812e-09	0.902352003383381	0.6	0.458	1.37382947407562e-05
tspan18a	1.16678370777854e-08	0.650680990993866	0.48	0.325	2.33356741555709e-05
glud1b	1.35087290722415e-08	1.05484583801114	0.257	0.155	2.70174581444831e-05
cyp26a1	1.36821255364533e-08	1.37837598775044	0.24	0.125	2.73642510729067e-05
fhl1b	1.47627633440055e-08	1.33568154505941	0.417	0.289	2.9525526688011e-05
rack1	4.39962818514194e-08	0.877581762088713	0.497	0.359	8.79925637028389e-05
rps13	5.62526239414603e-08	0.886462937761872	0.549	0.413	0.000112505247882921
tuba1a	7.0700775200636e-08	0.560642762587957	0.583	0.425	0.000141401550401272
actb2	7.61456287875708e-08	0.671683197644204	0.754	0.629	0.000152291257575142
rpl9	9.44505221195158e-08	0.918021316358494	0.526	0.398	0.000188901044239032
rpl7a	1.39831032100385e-07	0.821266135047841	0.566	0.448	0.00027966206420077
RPS17	2.71497917329098e-07	0.919026026478347	0.526	0.414	0.000542995834658196
gng3	2.71518100409375e-07	1.15917939018753	0.394	0.288	0.000543036200818751
rpl14	2.83535978093287e-07	0.790836134664378	0.56	0.443	0.000567071956186574
arl4aa	5.66776569043204e-07	1.03797568039399	0.446	0.33	0.00113355313808641
cpe	5.85472597475606e-07	0.639221369385629	0.623	0.494	0.00117094519495121
rps26	7.84940765024527e-07	0.908619035615175	0.457	0.341	0.00156988153004905
calm1b	1.08022387593316e-06	1.05800698040601	0.48	0.381	0.00216044775186632
