gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
dlc	1.71903803416068e-144	0.494067108331508	0.861	0.155	3.43807606832136e-141
si:ch211-251b21.1	2.32094357583409e-100	0.481088347691104	0.111	0.092	4.64188715166818e-97
fstb	2.05153927927774e-75	0.316658910583728	0.107	0.054	4.10307855855547e-72
her4.2	4.65610610049912e-62	0.498225043600361	0.148	0.036	9.31221220099824e-59
rbm24a	3.77803829520005e-60	0.388613911740286	0.168	0.044	7.5560765904001e-57
zgc:153704	4.86088818535047e-58	0.34946255072491	0.717	0.147	9.72177637070094e-55
dla	1.46476964615467e-57	0.267174371957318	0.193	0.049	2.92953929230934e-54
gcsha	1.18979418205816e-53	0.293316558231051	0.193	0.043	2.37958836411632e-50
zgc:110339	1.10487231826041e-47	0.259991712918035	0.205	0.043	2.20974463652083e-44
flrt3	4.52371213439481e-39	0.374735464620914	0.25	0.033	9.04742426878961e-36
sb:cb81	3.76941060656721e-37	0.431283910615497	0.254	0.079	7.53882121313442e-34
her4.2.1	1.21719645481192e-34	0.646585963577931	0.193	0.035	2.43439290962385e-31
fabp7a	5.53825440958717e-31	0.645174500652307	0.254	0.068	1.10765088191743e-27
lima1a	8.84302359009625e-29	0.40813254046516	0.262	0.059	1.76860471801925e-25
her15.1.1	8.11260551670614e-25	0.550122016655173	0.254	0.047	1.62252110334123e-21
dlb	1.36486477214502e-22	0.458623371252635	0.307	0.019	2.72972954429004e-19
snx7	2.65087023281355e-21	0.284045276157806	0.25	0.06	5.30174046562711e-18
psat1	2.61416888262363e-19	0.261489548049038	0.303	0.052	5.22833776524725e-16
actc1b	3.22454783122525e-19	0.440130719767503	0.287	0.061	6.4490956624505e-16
eya1	7.16516310054875e-19	0.327926077060191	0.68	0.219	1.43303262010975e-15
igfbp1a	8.49460604278208e-18	0.496178046161609	0.291	0.068	1.69892120855642e-14
CABZ01081777.1	3.82748902573269e-14	0.264292319585486	0.426	0.09	7.65497805146537e-11
zgc:100920	4.38490608059936e-13	0.260089488857058	0.324	0.05	8.76981216119872e-10
bloc1s2	4.71962370409655e-11	0.321799651856643	0.32	0.056	9.4392474081931e-08
tmem134	6.57534877875321e-11	0.301254989676159	0.328	0.053	1.31506975575064e-07
ascl1a	1.91379045221638e-10	0.744991678289625	0.336	0.056	3.82758090443276e-07
abhd6a	4.58047366286941e-10	0.86287123923368	0.332	0.071	9.16094732573883e-07
h1fx	3.18719511429577e-08	0.259218103279088	0.377	0.157	6.37439022859153e-05
tac3a	4.15063472279388e-07	0.494409967892486	0.512	0.098	0.000830126944558776
ppp1r14aa	6.60195471534213e-06	0.347719482345153	0.373	0.062	0.0132039094306843
