gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
aqp9b	2.97398185157762e-205	0.764589699877528	0.356	0.004	4.32119563034229e-201
aldh1a2	2.38651130128913e-94	2.05856030627373	0.701	0.073	3.4676009207731e-90
fgf10a	1.65672391012947e-83	0.90821318303295	0.563	0.051	2.40721984141812e-79
rdh10a	3.40291128994007e-78	2.0903561940016	0.655	0.079	4.94443010428291e-74
sfrp5	2.06327998698283e-58	0.8378950765504	0.483	0.053	2.99794582108605e-54
mrrf	4.88880454442227e-58	1.0187777481579	0.655	0.103	7.10343300304556e-54
prdm1a	1.07639050679414e-55	0.958803099988011	0.632	0.095	1.56399540637189e-51
meis3	8.97530704766479e-51	0.669803241446943	0.425	0.047	1.30411211402569e-46
rbp5	2.16125220467336e-45	1.32720592578337	0.943	0.274	3.14029945339039e-41
lin28a	2.93237536384536e-43	0.772357185763529	0.701	0.141	4.2607414036673e-39
rbpms2b	8.34247387333993e-43	0.604585429650161	0.287	0.026	1.21216145379629e-38
grem2b	1.07689137834129e-42	0.837402362389695	0.563	0.096	1.5647231727299e-38
CABZ01075125.1	1.10652217091029e-38	0.702065567534079	0.563	0.1	1.60777671433266e-34
FP236812.1	6.12323621750395e-38	1.86594210217189	0.839	0.258	8.89706222403324e-34
errfi1a	3.38994991750156e-37	0.797633015736019	0.598	0.119	4.92559723012976e-33
rpl26	2.82117811869338e-36	0.809232250405905	0.805	0.212	4.09917180646148e-32
rpl10a	9.59436439670496e-36	0.687509293136462	1	0.997	1.39406114684123e-31
kdrl	1.55448042365875e-35	0.314744055825731	0.207	0.016	2.25866005557616e-31
rpl12	1.5636212052086e-34	0.777452676275387	1	0.997	2.27194161116809e-30
mpped2	1.80658378954478e-34	0.961673321285384	0.678	0.161	2.62496624620857e-30
fblim1	1.56325601977594e-33	0.328883905692845	0.264	0.027	2.27141099673444e-29
rpl13a	2.808303750016e-33	0.731985761360251	1	0.996	4.08046534877324e-29
pdlim1	1.01704819240285e-32	0.923812830984975	0.77	0.214	1.47777102356134e-28
eef1b2	1.36027073895452e-32	0.714066385295231	1	0.996	1.97647338370092e-28
flna	6.43363834472127e-32	0.652508282620323	0.471	0.086	9.34807651488e-28
rpl13	1.28915647768392e-31	0.632993569476017	1	0.996	1.87314436207474e-27
rps4x	1.33952652766489e-31	0.59560989896935	1	0.998	1.94633204469708e-27
rps3a	1.41796386465959e-31	0.623968455000647	1	0.998	2.06030149535038e-27
xirp2a	1.550237413848e-31	0.691994148893638	0.448	0.081	2.25249496232115e-27
efna1b	1.55974578253782e-31	0.461925739353417	0.471	0.084	2.26631062202746e-27
lima1a	2.0826751524951e-31	0.883893837876461	0.632	0.151	3.02612699657539e-27
rpl9	2.57005722389979e-31	0.614257469205688	1	0.998	3.7342931463264e-27
rps9	3.36699088346058e-31	0.593127657327881	1	0.999	4.89223775366822e-27
cyp27c1	4.21952554804903e-31	0.591601139196723	0.172	0.013	6.13097062131525e-27
rpl21	1.04526466132018e-30	0.630132152190656	1	0.998	1.51876955289823e-26
rpl17	1.05987298922056e-30	0.627508758035019	1	0.998	1.53999545333747e-26
rps3	2.10246182456553e-30	0.638596300782982	1	0.997	3.05487703109371e-26
rps11	1.11647892472014e-29	0.60515838449153	1	0.998	1.62224387761836e-25
rplp0	1.36964420837433e-29	0.513646360524842	1	0.999	1.9900930347679e-25
si:ch211-222l21.1	2.62978205694524e-29	1.29030003355383	1	0.829	3.82107332874143e-25
rpl4	5.18134344262573e-29	0.672203689291517	1	0.989	7.52849202213518e-25
hsp90ab1	6.15644724583885e-29	0.629576640264111	1	0.998	8.94531784820385e-25
rpl24	9.35186546636733e-29	0.568689198860659	1	0.999	1.35882605226317e-24
rpl8	1.40955681854204e-28	0.47250470680727	1	1	2.04808605734158e-24
rack1	1.59223524929677e-28	0.512029441949405	1	0.999	2.3135178172282e-24
rps8a	3.90230072015788e-28	0.545142963879092	1	0.998	5.67004294638939e-24
ybx1	4.16089088709293e-28	0.635575040803688	1	0.998	6.04577445894602e-24
rpl10	8.02373990880856e-28	0.470576609436745	1	0.999	1.16584940874988e-23
rpl6	8.50727717155459e-28	0.557547233653559	1	0.999	1.23610737302688e-23
ociad2	1.07740267254134e-27	0.548320596060705	0.563	0.13	1.56546608320257e-23
rps14	1.25180782525705e-27	0.598564290593059	1	0.998	1.8188767700985e-23
sall4	1.74493993993421e-27	0.728109174613103	0.506	0.109	2.5353977327244e-23
gata5	1.96470162975923e-27	0.262857727943526	0.172	0.015	2.85471146804016e-23
zgc:56699	3.31537607528739e-27	0.512470708483029	0.46	0.094	4.81724143739258e-23
rps27a	3.40592823158806e-27	0.589464554738427	1	0.998	4.94881372049745e-23
rpl15	6.45732237630859e-27	0.494869579550405	1	0.999	9.38248941277638e-23
ms4a17a.3.1	2.392363938317e-26	0.348819056169034	0.195	0.02	3.4761048023746e-22
meis1a	4.47378364521282e-26	0.855426926028091	0.678	0.201	6.50040763649423e-22
rps24	5.7858554532713e-26	0.536094129412805	1	0.998	8.40684797360319e-22
lhx6	9.26559376980851e-26	0.623228908603	0.448	0.093	1.34629077475318e-21
rps5	1.03474991327747e-25	0.472376806967884	1	0.998	1.50349162399216e-21
rpl7a	1.73950283920041e-25	0.456536479199879	1	1	2.5274976253582e-21
rpl28	2.17491119645184e-25	0.518077895838649	1	0.998	3.16014596844452e-21
rpl11	2.17491293179989e-25	0.471045402171611	1	0.999	3.16014848990524e-21
prrx1b	2.38569683394092e-25	0.707626934374575	0.724	0.212	3.46641749971615e-21
rps15a	2.88958109317348e-25	0.461543380493617	1	0.999	4.19856132838107e-21
rpl23	3.14182525060632e-25	0.525130135721482	1	0.999	4.56507208913098e-21
rps6	3.20380645292299e-25	0.454878489028806	1	0.999	4.65513077609711e-21
rpl23a	4.01683700088681e-25	0.617008195537916	1	0.995	5.83646416228854e-21
rpl5b	5.16861033075496e-25	0.650689911337881	1	0.973	7.50999081058696e-21
f3a	5.76197940356828e-25	0.407655961996089	0.31	0.05	8.37215607338471e-21
rps10	8.2107826820882e-25	0.536094882881948	1	0.996	1.19302672370741e-20
sox7	3.51092867290055e-24	0.348063173894796	0.184	0.019	5.10137936172449e-20
pbx1a	3.80800662778904e-24	0.519578089524704	0.759	0.223	5.53303363017747e-20
rps7	6.91916703000852e-24	0.475977068814111	1	0.998	1.00535496946024e-19
rpl5a	7.27597129060627e-24	0.686718851310156	1	0.964	1.05719862852509e-19
msx2b	7.56439616671625e-24	0.658123181720791	0.575	0.152	1.09910676302387e-19
rasl11a	7.89428215520201e-24	0.512725782505835	0.368	0.072	1.14703919715085e-19
rpl27	8.80187726921298e-24	0.488446151110702	1	0.997	1.27891276721665e-19
zgc:165555	9.83451560236455e-24	0.337320194932957	0.241	0.032	1.42895511702357e-19
eif4ebp3l	1.03722182261034e-23	0.936892890575928	0.828	0.319	1.50708330825283e-19
meis2a.1	1.08375159619329e-23	0.501531752978568	0.747	0.225	1.57469106926885e-19
slc16a9b	1.29593871044058e-23	0.806644759364915	0.701	0.219	1.88299894627016e-19
rps18	1.42198623568616e-23	0.458329152019949	1	0.997	2.06614600045198e-19
lepa	1.45668123908563e-23	0.885188988871649	0.667	0.205	2.11655784039142e-19
slc25a18	1.49145086020546e-23	0.390726649864322	0.402	0.08	2.16707809987854e-19
odc1	2.82787511559963e-23	1.22946376269542	0.862	0.382	4.10890254296626e-19
si:dkey-23a13.22	3.35523896890782e-23	0.589951327573327	0.46	0.105	4.87516222182306e-19
rpl36a	8.59954758627177e-23	0.464365726017103	1	0.998	1.24951426428529e-18
hoxb6a	1.01204654918529e-22	0.27082598510576	0.517	0.126	1.47050363596622e-18
eef2b	1.48442507408677e-22	0.586825418437488	1	0.986	2.15686963264807e-18
rps23	2.18201515744676e-22	0.510430425412593	1	0.996	3.17046802377015e-18
pfkfb4b	2.37221776676079e-22	0.874615183799728	0.586	0.184	3.44683241510343e-18
rps19	2.61359166444374e-22	0.390071248546961	1	0.999	3.79754868843676e-18
rps15	3.03271753269729e-22	0.438509762220286	1	0.998	4.40653857500917e-18
nme2b.1	4.06342639740492e-22	0.500912323912201	1	0.994	5.90415855542934e-18
gsc	5.10890656458522e-22	0.926558901007362	0.609	0.189	7.42324123834233e-18
rpl30	7.01017144011941e-22	0.473711026991061	1	0.996	1.01857791024935e-17
txnipa	7.70697670823062e-22	0.849224714773682	0.885	0.375	1.11982371570591e-17
si:ch211-286o17.1	2.15897349944913e-21	0.835042231018009	0.874	0.361	3.13698849469958e-17
rplp2l	2.19123505293497e-21	0.464813123991721	1	0.998	3.18386453191452e-17
khdrbs1a	2.24003654368968e-21	0.798052509273071	1	0.924	3.25477309798111e-17
apln	3.38440591667514e-21	0.526196711815042	0.483	0.121	4.91754179692898e-17
tgif1	4.07688280575088e-21	0.690505910517679	0.92	0.411	5.92371071675603e-17
rps13	6.05562050567823e-21	0.426223826556789	1	0.999	8.79881659475047e-17
rps2	1.08437432891237e-20	0.362311633591082	1	1	1.57559589990967e-16
sgk1	1.59110157878069e-20	0.622746016952011	0.563	0.166	2.31187059396834e-16
rpl14	1.91414811430269e-20	0.63264695385489	1	0.966	2.7812572100818e-16
rplp1	2.1102032846609e-20	0.393707345311304	1	0.999	3.06612537261228e-16
cirbpb	3.45780761342648e-20	0.709211663224913	1	0.986	5.02419446230867e-16
rps16	3.52034486842247e-20	0.416644877660711	1	0.999	5.11506109381784e-16
rpl38	4.41429444879036e-20	0.507038450717792	1	0.988	6.4139698340924e-16
h2afvb	4.87073977130554e-20	0.828367815462905	1	0.892	7.07718488770696e-16
si:dkeyp-44a8.4	5.24948095348635e-20	0.363007632332462	0.391	0.087	7.62749582541566e-16
rpl7	5.37566119990093e-20	0.398547266393619	1	0.999	7.81083572345605e-16
SBNO2	6.56527905727872e-20	0.497453485434678	0.517	0.14	9.53935047022598e-16
rpl35	1.32237956788384e-19	0.39418526334708	1	0.999	1.92141751213522e-15
snrpb	3.07953578042976e-19	0.759414180053158	1	0.733	4.47456548896444e-15
sinhcaf	3.53110334592261e-19	0.451611731070033	0.621	0.187	5.13069316162556e-15
glula	3.7068027576058e-19	0.393718924030467	0.471	0.125	5.38598440680122e-15
rpl22l1	4.94320408063856e-19	0.603900575188051	1	0.953	7.18247552916783e-15
rpl31	7.16304193330936e-19	0.543370152270299	1	0.993	1.04078999290985e-14
RPS17	7.18469010521523e-19	0.445533769049749	1	0.996	1.04393547228777e-14
twist1b	7.20697220260685e-19	0.775037600657398	0.736	0.274	1.04717306103878e-14
rpl18	7.46791913500216e-19	0.36345378347673	1	0.999	1.08508865031581e-14
iqgap2	7.62502772561498e-19	0.278575132638479	0.207	0.03	1.10791652853186e-14
mllt3	1.33168443130246e-18	0.305767105183796	0.23	0.037	1.93493747868248e-14
rps25	1.60644399568005e-18	0.469589270718669	1	0.996	2.33416312572312e-14
uba52	2.18325414613709e-18	0.533004309189453	1	0.982	3.1722682743372e-14
ran	2.81587196711747e-18	0.613039105160545	1	0.967	4.09146196822169e-14
rps12	3.54977496368265e-18	0.395670826785539	1	0.999	5.15782302223089e-14
sat1a.2	1.08108102406621e-17	0.720846673612295	0.966	0.569	1.57081072796821e-13
six4a	1.16455627192978e-17	0.383074436466271	0.414	0.104	1.69210026311397e-13
hnrnpa0l	1.21217821986519e-17	0.671082582930296	1	0.936	1.76129495346412e-13
cecr2	1.98419063123191e-17	0.250132969268307	0.184	0.026	2.88302898717997e-13
eif5a2	2.5257509664411e-17	0.658454133432464	1	0.841	3.66991615423891e-13
ms4a17a.11	3.65722867025788e-17	0.652896759224706	0.701	0.256	5.3139532578847e-13
mafbb	4.53929857975397e-17	0.476804080757208	0.253	0.047	6.59560083638252e-13
eif3ba	5.70478573823811e-17	0.661994572008222	1	0.802	8.28905367765998e-13
dlx2a	6.07517099526888e-17	0.407659343762685	0.471	0.133	8.82722345612568e-13
lbx2	6.47710816440694e-17	0.347044483808354	0.264	0.051	9.41123816288328e-13
rps29	7.07471905493627e-17	0.409846462697313	1	0.995	1.02795667868224e-12
ms4a17a.4	8.53669410924426e-17	0.319231252183629	0.23	0.041	1.24038165407319e-12
faua	1.04031416142704e-16	0.360839485231478	1	0.997	1.51157647655348e-12
lrrc20	1.11403861286656e-16	0.440911137959777	0.54	0.169	1.61869810449511e-12
mfap2	1.59222596549514e-16	0.540048626795267	0.977	0.499	2.31350432786444e-12
serbp1a	1.77952389646368e-16	0.596332155305125	1	0.924	2.58564822156173e-12
glipr2l	1.91292334299516e-16	0.389730424034033	0.414	0.109	2.77947761737197e-12
eef1g	2.24445160247202e-16	0.463779141675364	1	0.991	3.26118817839185e-12
zgc:112234.2	2.43446179570389e-16	0.441014911392829	0.207	0.035	3.53727298915775e-12
cyyr1	2.81621240161256e-16	0.614218512136987	0.621	0.222	4.09195661954305e-12
hspa8	3.06754043735087e-16	0.343581763101271	1	1	4.45713625547081e-12
rpl18a	3.38164134450786e-16	0.33717763519713	1	1	4.91352487356992e-12
junbb	3.44870448654165e-16	0.678346977192372	0.816	0.368	5.01096761894502e-12
zgc:171759	4.28179070172288e-16	0.826036525930502	0.379	0.103	6.22144188960334e-12
cirbpa	4.59570690493254e-16	0.694930396250159	1	0.941	6.67756213286699e-12
hmga1a	5.14935003854033e-16	0.797642685844857	1	0.885	7.4820056059991e-12
sdad1	9.53266016054555e-16	0.345792757960817	0.448	0.127	1.38509552132727e-11
rsl1d1	1.49909446631488e-15	0.535157291943081	0.69	0.26	2.17818425955552e-11
klf7b	1.52947032891213e-15	0.374614296821701	0.701	0.245	2.22232038790933e-11
ahcy	1.65326186960916e-15	0.678511013868502	0.977	0.593	2.4021894965421e-11
hmgn6	2.28148096284542e-15	0.617442980684983	1	0.858	3.3149918390144e-11
ndufaf7	2.62469961852485e-15	0.274151562452784	0.207	0.036	3.8136885457166e-11
rgl1	2.7092253864511e-15	0.456403574789197	0.586	0.202	3.93650448651345e-11
zgc:101016	3.17800235192711e-15	0.294491992908546	0.333	0.08	4.61763741735009e-11
crls1	4.00455650588413e-15	0.371425454862341	0.379	0.102	5.81862060304965e-11
lhfpl2a	6.51301744778779e-15	0.409829826138181	0.506	0.16	9.46341435163566e-11
cct8	7.90797506983148e-15	0.637143545913571	0.989	0.712	1.14902877764651e-10
thoc5	8.78608074444688e-15	0.367528289288985	0.506	0.159	1.27661753216813e-10
kazald2	9.20162659131408e-15	0.342671737895294	0.23	0.045	1.33699634371794e-10
tpm4a	1.44450589279212e-14	0.600035436849751	0.989	0.563	2.09886706222695e-10
tmeff2a	1.45836495562407e-14	0.28267315225124	0.287	0.065	2.11900428052178e-10
msantd1	1.47594802734367e-14	0.349375853002704	0.253	0.054	2.14455248373035e-10
zgc:154093	1.68483988450476e-14	0.384599966756974	0.287	0.067	2.44807235218541e-10
COX7A2 (1 of many)	1.70919603382919e-14	0.433852176060021	0.471	0.148	2.48346183715382e-10
rpl39	2.58368220358867e-14	0.309166113217719	1	0.999	3.75409024181434e-10
