gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:dkey-164f24.2	0	3.13483519617566	0.87	0.067	0
hoxa13b	3.63624700545713e-284	2.12709896042064	0.684	0.043	5.2834668989292e-280
f13a1b	4.59868917975205e-260	2.42277194211009	0.822	0.083	6.68189537817973e-256
itga9	1.36227302075109e-254	2.40615021726764	0.814	0.09	1.97938269915134e-250
CABZ01076996.1	4.2645511281775e-227	1.30818880413394	0.49	0.023	6.19639278924191e-223
gyg1b	1.14672404781652e-223	2.80092694570163	0.933	0.168	1.66619004147741e-219
fgfbp2b	1.51866446266724e-217	2.93813035798747	0.992	0.199	2.2066194642555e-213
clic2	5.42013772286233e-207	2.47114057205878	0.866	0.133	7.87546011131897e-203
ppp1r1c	1.81785340465404e-203	1.95170984612485	0.771	0.096	2.64134099696233e-199
loxl4	1.00227749940608e-190	1.62016676609738	0.644	0.064	1.45630920663704e-186
fam49a	3.81856185322509e-183	2.80727836949941	0.964	0.276	5.54837037273605e-179
col8a2	7.70730876922454e-183	1.94834676572201	0.715	0.088	1.11987196416833e-178
fam129ba	5.97948910328316e-182	1.90534402219962	0.664	0.081	8.68819766707043e-178
fhl1b	1.41886599675756e-173	2.77139794486569	0.85	0.173	2.06161229328873e-169
hoxa10b	1.0772461035365e-161	1.60851664337838	0.549	0.057	1.56523858843853e-157
tagln2	6.46937127401785e-158	2.59477343136581	0.862	0.204	9.39999646114793e-154
palld	2.70759609689226e-154	2.2309703357906	0.846	0.196	3.93413712878446e-150
si:ch211-156j16.1	3.65286709350963e-151	1.63382966994849	0.964	0.287	5.30761588686949e-147
zic2a	3.31680005587646e-150	1.7744142986885	0.447	0.037	4.8193104811885e-146
hoxa11b	1.28359101701985e-149	1.53034903534689	0.534	0.059	1.86505774772984e-145
nid1a	2.61258233827574e-149	1.32252175022548	0.538	0.059	3.79608213751464e-145
tmem45a	7.21183070870218e-145	1.84817743999935	0.783	0.17	1.04787900197443e-140
nog3	4.91905183737651e-140	1.69706916021589	0.482	0.051	7.14738231970807e-136
hoxa13a	1.19171188825488e-136	1.0901576915511	0.273	0.01	1.73155737363434e-132
fsta	1.11926985730795e-133	1.93420983533793	0.601	0.091	1.62629910266845e-129
cldn7a	4.17678613543785e-133	0.936162754733314	0.32	0.018	6.06887025479119e-129
loxl1	5.17847908629517e-133	1.31050669018092	0.557	0.075	7.52433011238688e-129
tuft1a	1.47925604589609e-131	1.68485592225093	0.684	0.123	2.14935903468702e-127
fhl3b	3.90580700734184e-131	1.4437782803495	0.455	0.048	5.67513758166769e-127
krt18a.1	5.04871021212473e-129	2.71512133986797	1	0.598	7.33577593821723e-125
lhx2b	2.58786135415944e-124	0.935795857160285	0.308	0.018	3.76016254759366e-120
abtb2a	2.61141458598687e-124	1.46642348500703	0.561	0.086	3.79438539343892e-120
cpne2	3.85213689310204e-124	1.29112749317367	0.411	0.04	5.59715490567726e-120
krt8	4.77010242357555e-120	2.17308148076701	1	0.714	6.93095882145527e-116
hbegfa	1.32339600139125e-118	2.11422585695583	0.783	0.202	1.92289439002148e-114
col9a3	6.20773848327316e-118	1.16832387003863	0.771	0.156	9.0198440161959e-114
tgm2l	3.30573770125792e-115	2.31321797082002	0.569	0.094	4.80323687992776e-111
col2a1a	1.3904400874229e-111	0.987420136355222	0.802	0.177	2.02030944702548e-107
igfbp3	6.35912026514133e-108	1.63726914599361	0.581	0.103	9.23980174525035e-104
msna	7.90857317947998e-108	1.85748770216061	0.988	0.743	1.14911568297844e-103
sema3d	1.23344688762988e-107	0.960893347439624	0.36	0.035	1.79219832772622e-103
tbx5a	1.43159694441422e-104	0.922347037501957	0.364	0.037	2.08011036023386e-100
col9a1a	1.23600289734813e-103	1.04133174210167	0.763	0.167	1.79591220984684e-99
igf2a	1.20274173397324e-102	1.87058249110452	0.49	0.077	1.74758373946311e-98
sept8b	2.24550735922461e-98	1.2653540205335	0.506	0.084	3.26272219295336e-94
pdlim5a	2.43547178497388e-98	1.19854649607199	0.502	0.08	3.53874050356705e-94
enah	4.3520956487445e-97	1.2997116951932	0.482	0.08	6.32359497762576e-93
carhsp1	2.75248151476017e-96	1.52256186160032	0.834	0.304	3.99935564094653e-92
pacsin3	3.24206032080763e-95	1.34953374056838	0.609	0.141	4.71071364613349e-91
tbx15	3.44197652351695e-95	1.05306405656157	0.447	0.064	5.00119188867013e-91
aff3	5.01958542755265e-95	1.4088917149489	0.502	0.09	7.29345762623401e-91
hapln1a	4.41010138158063e-94	1.75969406251056	0.818	0.282	6.40787730743666e-90
tpm4a	1.48152788687386e-91	1.5736820243079	0.976	0.545	2.15266001962773e-87
sec61b	6.67039513497097e-91	1.4421221952616	0.988	0.846	9.69208413111282e-87
arpc1b	6.90584951358265e-90	1.55811578516197	0.794	0.276	1.00341993432356e-85
papss2b	6.92370104865924e-90	1.30410054971356	0.648	0.163	1.00601376237019e-85
clic4	3.43123253668526e-89	1.71897792204707	0.85	0.381	4.98558087580368e-85
foxc1b	6.09341724516659e-89	1.80636349014449	0.787	0.279	8.85373525722705e-85
wwp2	4.22557932775604e-88	1.24373636400767	0.561	0.122	6.13976676322953e-84
fam169aa	1.28628373504395e-84	0.545106776765092	0.202	0.011	1.86897026701886e-80
zgc:153867	7.27395172196832e-83	1.41907913036953	0.98	0.834	1.056905185202e-78
klf2b	7.30626615392489e-83	1.43879792926476	0.514	0.103	1.06160047216529e-78
ftr83	6.73017877612151e-80	0.870044629903321	0.281	0.029	9.77894976170456e-76
