gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
txlnba	0	1.53437179673287	0.778	0.001	0
myoz2b	0	0.981177750149141	0.667	0.001	0
mybpc1	0	2.54055536428376	0.667	0.001	0
chrna1	0	1.69140071018249	0.889	0.003	0
cacng1a	0	1.84032948712646	0.778	0.002	0
chrnb1	0	1.11233528880931	0.556	0	0
nexn	0	1.98009027695484	0.778	0.002	0
tmem182a	0	1.02026366654287	0.556	0.001	0
klhl31	0	1.15355058483416	0.778	0.001	0
si:ch211-266g18.10	0	2.00527836079577	0.778	0	0
CABZ01072309.1	0	1.92364068986578	0.889	0.001	0
si:ch211-199i15.5	9.64484727976669e-305	1.48388245558178	0.444	0	1.4013963097501e-300
myom1b	1.64497278989525e-304	0.806799099682036	0.444	0	2.3901454637178e-300
mylk4b	2.30739975705872e-297	1.3393059841959	0.556	0.001	3.35265184700633e-293
rnf207b	5.31295763534442e-297	0.837557098692947	0.556	0.001	7.71972744415544e-293
stac3	8.88234880741422e-290	1.97575025475264	0.889	0.003	1.29060528171729e-285
cavin4a	1.06812732042007e-285	2.38568980716643	1	0.005	1.55198899657036e-281
tnnt2c	3.30615210945511e-274	2.29119340183104	0.778	0.003	4.80383901503828e-270
lrrc39	9.75004943853438e-265	1.14666418625491	0.556	0.001	1.41668218341905e-260
myh7	1.10334504451603e-264	3.73303685794214	0.556	0.001	1.60316034968179e-260
xirp1	1.1869182446582e-263	1.63181106680618	0.667	0.002	1.72459220948836e-259
flnca	4.3977397371425e-259	2.3494229742483	0.778	0.003	6.38991583806806e-255
si:dkey-211f22.5	4.79554156967517e-259	2.0045322063284	0.778	0.003	6.96792190073802e-255
cplx4c	4.36882608703102e-254	1.44128840420862	0.444	0.001	6.34790430445608e-250
ryr1a	5.87710219021503e-254	1.12883377872516	0.444	0.001	8.53942948238243e-250
CU693479.1	7.90549109869804e-254	0.771548674616002	0.444	0.001	1.14866785664083e-249
myom1a	4.35339135883427e-245	2.07708289263224	0.778	0.003	6.32547764438619e-241
chrnd	3.01129233603001e-238	1.72441842560974	0.556	0.001	4.3754077642516e-234
neb	2.26119974349345e-235	3.24801446698443	0.889	0.005	3.28552322729598e-231
zgc:92518	1.13091854672171e-222	1.98604973276787	0.778	0.004	1.64322464838664e-218
chrng	5.2246992109845e-218	1.95999547520698	0.444	0.001	7.59148795356048e-214
myot	1.13458035931422e-214	0.664562579806773	0.333	0	1.64854526208356e-210
synpo2lb	1.34051877305461e-214	0.442441531163333	0.333	0	1.94777377724835e-210
ttn.1	7.26245720555837e-211	4.99789774219627	1	0.007	1.05523503196763e-206
klhl41b	5.68723361688543e-210	2.49926349939085	0.889	0.005	8.26355044533453e-206
atp1a2a	5.02674376142452e-198	0.775844287325724	0.556	0.002	7.30385868534983e-194
mustn1b	1.03679226245112e-190	2.67662885020286	0.667	0.003	1.50645915734148e-186
myom2a	1.17491055709651e-190	1.25619767517913	0.444	0.001	1.70714503946123e-186
trim109	2.04790033623027e-190	0.734410056591735	0.444	0.001	2.97559918854258e-186
ttn.2	1.00251044704598e-186	4.93921825232164	0.889	0.006	1.45664767955781e-182
actn3b	2.76775414607598e-175	2.33526378277034	0.889	0.007	4.0215467742484e-171
txlnbb	9.6908860604209e-174	2.05879798038669	0.778	0.005	1.40808574457916e-169
prx	7.32803939217068e-173	2.14149164612365	0.778	0.005	1.0647641236824e-168
smyhc2	4.42662146130659e-172	2.24161791614245	0.333	0.001	6.43188098327848e-168
fitm1	6.60575547960436e-172	0.913691469340134	0.333	0.001	9.59816271186513e-168
vgll2b	6.60575547960436e-172	0.664173742757561	0.333	0.001	9.59816271186513e-168
dhrs7cb	7.59551347176793e-172	1.53497844866076	0.667	0.004	1.10362810744788e-167
fhl1a	1.33749658606879e-170	3.12954575595515	0.556	0.002	1.94338253955796e-166
jph2	9.73704038217184e-170	0.894264077066881	0.556	0.002	1.41479196752957e-165
actn3a	1.09925245603559e-169	2.43172869173363	0.889	0.007	1.59721381861971e-165
zgc:158296	8.03032468801002e-163	1.25638867947571	0.667	0.004	1.16680617716786e-158
myog	3.66400485711263e-161	2.45587424673561	0.778	0.006	5.32379905738465e-157
capn3b	6.89477473414735e-159	1.15706715674314	0.556	0.003	1.00181076887161e-154
cav3	3.6648426400209e-157	3.76920414482304	1	0.01	5.32501635595037e-153
trdn	1.0013353443053e-156	1.80277100923781	0.667	0.004	1.4549402552756e-152
srl	1.58321887221714e-148	4.25441402823364	1	0.011	2.30041702133151e-144
hhatla	3.65326870531313e-146	2.29072632371741	0.778	0.006	5.30819942881998e-142
cavin4b	4.30168450289213e-138	2.25901843053557	0.778	0.007	6.25034758270226e-134
smpx	4.30742008169244e-132	0.992928464572278	0.556	0.003	6.25868137869911e-128
sgcg	5.18230351465049e-132	1.25418626481524	0.556	0.003	7.52988700678716e-128
nrap	7.31357362543919e-128	0.568071505940663	0.222	0	1.06266224777631e-123
casq1b	7.34386039176352e-126	1.88530299800558	0.556	0.004	1.06706291492324e-121
ankrd1b	3.87107638332933e-123	0.888640334242771	0.333	0.001	5.62467398497752e-119
smtnl1	4.25797763560579e-123	0.919828056327013	0.333	0.001	6.18684150453521e-119
actc1a.1	1.47387760196827e-121	4.71285993470959	1	0.014	2.14154415565989e-117
hhatlb	7.10615020642646e-115	2.26311399729015	0.778	0.009	1.03252362499376e-110
pkmb	2.23044055510449e-114	2.56861106769201	0.778	0.009	3.24083012656683e-110
smyhc1	8.06107755747158e-114	5.19518848524602	0.556	0.004	1.17127456910062e-109
apobec2a	6.84389745454783e-112	2.18399732025926	0.778	0.009	9.94418300145799e-108
tnni1b	1.37878132313817e-109	3.62627619620364	0.444	0.003	2.00336926251976e-105
pfkmb	3.35421441859976e-109	0.93843378726143	0.444	0.003	4.87367355022545e-105
cacng6a	9.13343458319022e-108	0.72907700347458	0.333	0.001	1.32708804493754e-103
prr33	9.13343458319022e-108	0.685882793327742	0.333	0.001	1.32708804493754e-103
svilc	9.92680746982899e-108	1.01002018913306	0.333	0.001	1.44236512536615e-103
ldb3b	4.71818953957197e-104	2.1524280525799	0.778	0.01	6.85552940099807e-100
casq2	2.2117301056404e-103	4.11870644129694	0.778	0.01	3.2136438434955e-99
actc1c	3.63227476133362e-102	2.74215725827036	0.444	0.003	5.27769522821775e-98
pgam2	3.53964085319698e-101	2.90115417517211	0.889	0.014	5.14309815969521e-97
tmod4	2.96167554640705e-98	1.79109648427808	0.889	0.014	4.30331456892944e-94
ank1a	3.05711455607973e-96	0.620951750170362	0.222	0.001	4.44198744998385e-92
pla1a	3.81819252190582e-96	0.405730885605887	0.222	0.001	5.54783373432915e-92
atp2a1l	5.33677650310869e-96	1.43119452844406	0.333	0.002	7.75433625901692e-92
glra4a	7.17651548321874e-96	0.558037494670791	0.333	0.002	1.04274769971168e-91
mybphb	8.27968055665081e-93	1.42506912509075	0.778	0.011	1.20303758488136e-88
desma	1.10204665451994e-91	3.29038887405539	1	0.02	1.60127378901747e-87
myod1	2.52034222403473e-91	1.95098462472842	0.889	0.015	3.66205725152246e-87
MYL2	1.14204461006778e-90	3.14916739804241	0.444	0.003	1.65939081842849e-86
CABZ01078594.1	1.2019184940295e-90	1.89788556407951	0.778	0.011	1.74638757182486e-86
tmem38a	3.19406620254627e-88	3.3901175985748	0.889	0.016	4.64097819229973e-84
si:dkey-20d21.12	2.3688564228856e-86	0.435382611613023	0.333	0.002	3.44194838245277e-82
myo18aa	2.89258150555471e-86	0.472950511993001	0.333	0.002	4.20292092757099e-82
ank1a.1	5.78553705436065e-85	1.04640335616744	0.556	0.006	8.40638533998602e-81
pabpc4	9.01463103758053e-84	3.2026880581197	1	0.022	1.30982588976045e-79
si:ch73-367p23.2	1.66840280139686e-83	3.50547236356335	0.778	0.013	2.42418927042964e-79
ldb3a	6.70949010074311e-79	1.87420005434467	0.667	0.01	9.74888911637974e-75
ampd1	2.51679335687919e-78	0.390733985394439	0.333	0.002	3.65690074754547e-74
tnnt2a	2.46432923703179e-77	1.28237418346338	0.222	0.001	3.58067038140719e-73
trim55b	3.51723548057471e-77	0.383757620057808	0.222	0.001	5.11054315327505e-73
myhz1.1.1	3.17685618122054e-73	2.92656540327432	0.444	0.004	4.61597203131345e-69
si:ch211-157b11.14	4.30150325484927e-72	0.757226260801017	0.333	0.002	6.25008422929599e-68
fbxl22	4.54682540606557e-72	0.588381401854707	0.333	0.002	6.60653731501327e-68
col19a1.1	5.08009697696267e-72	0.760985884206598	0.333	0.002	7.38138090752676e-68
zgc:101853	2.09236426042425e-71	1.58557113034972	0.889	0.02	3.04020527039643e-67
hspb11	1.46051387217054e-70	2.4389898419458	0.778	0.015	2.1221266562638e-66
spegb	5.54878232376957e-70	1.13143622140738	0.556	0.007	8.06238071643719e-66
tnni1d	6.94769569688572e-67	3.03183169531939	0.333	0.003	1.00950018475749e-62
cap2	6.98041483719868e-67	1.28344047948455	0.667	0.011	1.01425427584497e-62
myoz2a	1.83844462056332e-66	0.547328596230149	0.333	0.003	2.6712600336785e-62
nmrk2	8.68726236822859e-65	2.74564475497307	0.778	0.017	1.26225922210361e-60
prkag3b	1.96261716063849e-64	0.312788668468906	0.222	0.001	2.85168273440773e-60
hjv	2.11337408548053e-64	0.343083019329097	0.222	0.001	3.07073254620321e-60
myhb	2.37165010495161e-62	7.07608756718709	0.556	0.009	3.44600760249469e-58
mybpc2b	3.42432336307457e-62	1.56673537307891	0.333	0.003	4.97554184654735e-58
rbfox1l	6.99016444498362e-62	0.755405844687028	0.333	0.003	1.01567089385612e-57
usp13	1.51932945456423e-61	1.63462553169388	0.556	0.009	2.20758569748183e-57
aldoab	1.02336471580654e-60	4.3011583764838	1	0.032	1.48694893206691e-56
