gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
snorc	0	3.15586594040525	0.899	0.048	0
mia	0	3.5099660573641	0.921	0.04	0
pcolceb	4.80710946930303e-306	2.42049356617074	0.601	0.017	6.98473005889731e-302
hapln1b	5.91145233147327e-296	2.85204382792794	0.938	0.074	8.58934023763067e-292
epyc	9.50998435681471e-283	2.30503601826436	0.73	0.038	1.38180072704518e-278
itih1	3.35694831215309e-279	2.24523822345107	0.697	0.033	4.87764589755844e-275
col8a2	2.34502902955758e-262	2.86142652377964	0.944	0.09	3.40732717994717e-258
col11a2	4.95718122410003e-229	2.21895852077309	0.82	0.073	7.20278431861735e-225
f13a1b	6.29170685642537e-218	3.35985239448294	0.888	0.094	9.14185006238606e-214
loxl4	9.92329969443769e-213	2.05530728851799	0.781	0.069	1.4418554456018e-208
gcnt4a	1.29918968005774e-209	1.81612796223858	0.607	0.037	1.88772260512389e-205
col9a2	3.7851414515892e-204	2.69996195546338	0.921	0.116	5.4998105291591e-200
col9a3	2.96474049136569e-202	3.21102301567562	0.989	0.158	4.30776793395434e-198
tgm2l	1.51612135405434e-197	3.63107742981984	0.831	0.091	2.20292432744096e-193
sept8b	1.75898465194475e-193	1.89231451021989	0.775	0.079	2.55580469927573e-189
col9a1a	5.08134916903779e-192	3.13389174985775	0.989	0.168	7.38320034261191e-188
col11a1a	1.05889231255674e-189	2.62880141816217	0.921	0.137	1.53857053014495e-185
bicdl2	4.26661130542137e-189	1.21617726667242	0.433	0.017	6.19938622677725e-185
col2a1a	3.09333616153339e-188	3.34399692434928	0.994	0.18	4.49461744270802e-184
cnmd	1.44202113317415e-187	3.72199752036787	0.972	0.179	2.09525670650205e-183
cav2	6.61976423983938e-183	2.08011739541726	0.68	0.062	9.61851744048661e-179
ppp1r1c	9.68292409343615e-176	2.12736985495951	0.831	0.106	1.40692887077627e-171
capgb	4.53099286216024e-169	1.55208450676796	0.612	0.052	6.58353262871882e-165
fgfbp2b	2.81814691121891e-161	3.09556404578012	1	0.214	4.09476746200108e-157
clic2	4.35594607455473e-156	2.41577123666369	0.904	0.145	6.32918964632803e-152
myl9a	3.38349613194627e-154	2.08112378441872	0.713	0.085	4.91621987971793e-150
fhl1b	5.05435346986466e-154	2.81577149723786	0.933	0.183	7.34397559171335e-150
acana	6.1141758243042e-143	1.12283992624762	0.393	0.021	8.883897472714e-139
ucmab	1.20594556063927e-138	2.01838804332161	0.404	0.024	1.75223889960886e-134
loxl1	3.11995990800959e-125	1.42013446157646	0.635	0.081	4.53330174633794e-121
cavin2b	1.10801361205107e-123	1.84471452597054	0.764	0.135	1.60994377831021e-119
pdlim5a	1.66107739122783e-121	1.53874088232626	0.629	0.083	2.41354544945403e-117
foxa3	1.94049626540975e-121	1.30495840282218	0.444	0.037	2.81954107364037e-117
tbx15	1.14523938561139e-118	1.47080216346592	0.562	0.066	1.66403282729336e-114
lmo7b	1.35140634748325e-118	0.921997618489698	0.298	0.014	1.96359342289317e-114
appb	4.81267287979621e-112	1.78091020203961	0.848	0.21	6.9928136943439e-108
fsta	3.15930111316956e-110	1.97353771347576	0.646	0.099	4.59046451743537e-106
hoxd9a	9.0392839546129e-103	1.53498099026011	0.506	0.062	1.31340795860525e-98
papss2a	3.85251099433724e-101	1.08524479728218	0.376	0.032	5.59769847477201e-97
tuft1a	4.67579970441893e-101	1.71629598657877	0.713	0.133	6.79393697052071e-97
cpne2	1.15701391624181e-100	1.09337240249716	0.444	0.046	1.68114122029934e-96
cdc42se1	4.04855871524518e-98	1.60803269821702	0.697	0.138	5.88255581325125e-94
tbx5a	1.75937608343626e-97	1.02529312732162	0.416	0.041	2.55637344923288e-93
eps8l2	7.72954346814287e-97	0.846265916479015	0.303	0.02	1.12310266592116e-92
si:ch211-156j16.1	1.34143576548993e-95	1.46784640960218	0.944	0.302	1.94910616725687e-91
cyp1b1	1.61809892703909e-95	1.09044516890635	0.309	0.021	2.3510977409878e-91
papss2b	1.46287509720721e-93	1.53202429962353	0.747	0.168	2.12555751624208e-89
si:dkey-262k9.2	2.12547856509981e-93	0.764787460111094	0.202	0.007	3.08832035509003e-89
hbegfa	3.61575526822399e-93	2.64926761697065	0.798	0.213	5.25369240472946e-89
mob2b	1.44955078290748e-90	1.48224285576418	0.551	0.087	2.10619728756457e-86
gyg1b	6.53205175897981e-90	1.63620154879872	0.798	0.19	9.49107120579767e-86
si:dkey-19b23.8	1.42273517798871e-89	1.7972876710415	0.539	0.083	2.06723421361759e-85
mmp2	8.4344374050528e-89	1.80268053802836	0.944	0.333	1.22552375495417e-84
pdcd6	1.313036635888e-87	2.0157621592058	0.927	0.331	1.90784223194527e-83
fam129ba	1.6900165166088e-87	1.29547920329124	0.579	0.096	2.45559399863258e-83
slc35d1a	8.06136293703823e-86	1.36826697344329	0.601	0.116	1.17131603475165e-81
tmem45a	4.62199220311565e-85	1.33894975233362	0.775	0.183	6.71575467112704e-81
aldob	1.01120827988707e-84	1.94815196602634	0.933	0.386	1.46928563067591e-80
ninj2	3.19217786394399e-84	0.455101211555697	0.157	0.004	4.63823443631062e-80
enah	5.34930636466787e-84	1.18680574814298	0.534	0.086	7.77254214786242e-80
ptgdsa	2.74393883267316e-83	0.929209809780084	0.281	0.02	3.9869431238741e-79
nid1a	3.16566501067501e-83	1.26252646781825	0.489	0.071	4.59971126051078e-79
selenow1	4.41141217150913e-83	1.78642818145959	0.978	0.529	6.40978188520276e-79
matn1	1.12302628250174e-82	1.97238211409186	0.455	0.061	1.63175718847503e-78
zgc:162879	1.2946046839282e-82	0.915246302493869	0.348	0.034	1.88106060574768e-78
palld	2.19124374426267e-82	1.60586493225046	0.787	0.212	3.18387716041366e-78
pmp22b	2.14222299905021e-81	1.66950042581438	0.989	0.4	3.11265001761996e-77
cthrc1a	3.11497165714824e-80	1.73400145945949	0.584	0.109	4.52605381783639e-76
atp1a1b	3.07361638933164e-79	1.26674923853544	0.567	0.106	4.46596461369887e-75
pip5k1bb	2.4419848892607e-78	1.17046921923385	0.489	0.076	3.54820404409579e-74
krt18a.1	6.64810020459581e-78	2.17769809194111	0.994	0.607	9.65968959727772e-74
col2a1b	7.70488984043708e-78	1.41175337300076	0.725	0.187	1.11952049381551e-73
krt4	1.08447410666581e-75	0.924795456268131	0.713	0.181	1.57574087698542e-71
msna	1.5672760355583e-75	1.71403950736449	0.983	0.748	2.27725207966621e-71
krt8	4.47593817152814e-75	1.85532821580044	1	0.719	6.50353816323038e-71
si:dkey-264d12.4	5.14378912095261e-75	0.913015588510456	0.326	0.033	7.47392559274414e-71
si:ch211-1a19.3	9.07509283230871e-73	1.31423424475043	0.298	0.028	1.31861098853446e-68
hoxa11b	7.64373226213365e-71	1.07518903109567	0.461	0.072	1.11063429768802e-66
tagln2	3.42135709364917e-70	1.61082868005258	0.77	0.222	4.97123185707225e-66
fosl1a	3.93898367905667e-70	1.97570234937273	0.983	0.538	5.72334328566935e-66
cyr61l2	2.24360535606497e-69	0.921586597091915	0.157	0.006	3.25995858236241e-65
ehd4	5.40563182761338e-69	0.894292193328426	0.365	0.046	7.85438304552224e-65
fam49a	1.08641699692187e-68	1.71857173988386	0.815	0.297	1.57856389652748e-64
arpc1b	1.49622990245592e-68	1.58712145943991	0.809	0.286	2.17402204826845e-64
carhsp1	1.87131620443759e-67	1.54683626598504	0.809	0.315	2.71902244504781e-63
