gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
prc1b	1.62433677170295e-183	1.67007056515332	0.622	0.028	2.36016132928438e-179
kif23	9.77427238080075e-174	1.46867226868146	0.704	0.041	1.42020177693035e-169
kif20a	3.92140426261306e-148	1.37336192396118	0.541	0.027	5.69780039357677e-144
cks2	4.42355456411186e-146	1.54621527545547	0.714	0.053	6.42742478165453e-142
cdk1	9.14280277198989e-139	2.40187310526682	0.908	0.103	1.32844924277013e-134
ckap2l	1.94342113053768e-134	1.0480414234124	0.51	0.026	2.82379090267125e-130
tpx2	6.18470221767021e-128	1.91934017925376	0.786	0.08	8.98637232227481e-124
tacc3	1.22279249640157e-127	1.37843436415709	0.622	0.045	1.77671749727149e-123
zgc:86764	1.49772680458899e-122	1.10923040739682	0.52	0.032	2.17619704706781e-118
spdl1	1.26264198680517e-117	1.05341811356823	0.51	0.032	1.83461880682791e-113
top2a	3.00100000659137e-116	1.64907353172803	0.694	0.065	4.36045300957727e-112
CABZ01058261.1	8.31180293491608e-116	1.54859807552406	0.755	0.079	1.20770496644331e-111
mad2l1	1.13035766669932e-112	2.01761272513894	0.878	0.117	1.64240968971411e-108
ccna2	1.11771119664729e-108	1.94645983634986	0.867	0.121	1.62403436872852e-104
aurkb	4.58438313097288e-107	2.1148288314845	0.857	0.125	6.6611086893036e-103
smc2	5.93622343008088e-107	1.65035279156824	0.745	0.088	8.62533264390752e-103
cdca8	2.01523244565341e-106	1.69708055668225	0.694	0.072	2.92813274353441e-102
arhgap11a	2.04991876691901e-105	1.03810279621969	0.5	0.034	2.97853196833332e-101
pbk	2.77770901247248e-103	1.37648610714043	0.724	0.084	4.03601119512252e-99
prc1a	3.07575861877592e-103	1.15609120297636	0.5	0.036	4.46907727308141e-99
nusap1	9.39975734446931e-103	1.98259011722468	0.735	0.086	1.36578474215139e-98
dlgap5	8.123745206521e-102	1.48324814457732	0.714	0.082	1.1803801785075e-97
kif11	1.2186632888116e-101	1.47194122863915	0.551	0.046	1.77071775864326e-97
plk1	1.29712936324931e-99	1.85958693530383	0.745	0.093	1.88472896480125e-95
birc5a	3.60770017084071e-99	1.43815459430444	0.673	0.073	5.24198834823155e-95
kifc1	1.26481076062186e-98	1.73133828553408	0.663	0.072	1.83777003518357e-94
spc25	3.62114693608323e-98	1.57115813757188	0.796	0.111	5.26152649812893e-94
cks1b	4.20981638155181e-95	1.6947428740333	0.878	0.145	6.11686320239478e-91
ndc80	1.46450055721014e-94	1.3325179319076	0.653	0.072	2.12791930962634e-90
knstrn	5.40341666003226e-94	0.846252978262759	0.408	0.025	7.85116440702688e-90
racgap1	1.74397405776586e-92	1.07459161086312	0.51	0.043	2.53399430593379e-88
nuf2	4.77407805109011e-91	1.0550354632676	0.52	0.045	6.93673540823393e-87
sgo1	8.47342970992207e-91	0.995778629463415	0.469	0.036	1.23118933685168e-86
mki67	6.6061511371523e-84	1.67549915763728	0.745	0.111	9.59873760228229e-80
smc4	2.10646129645795e-83	1.31588731731455	0.673	0.089	3.0606882637534e-79
ska1	7.48015817086844e-80	0.954831642396269	0.51	0.05	1.08686698222718e-75
mtfr2	4.56182022835286e-79	0.664139351115932	0.357	0.023	6.6283247917967e-75
ube2c	1.26264902958435e-78	2.15379793667339	0.765	0.126	1.83462903998606e-74
kif22	2.89245138082733e-74	1.2310805817653	0.653	0.091	4.20273185634211e-70
hmmr	2.56215773809185e-73	0.625188521025486	0.347	0.023	3.72281519344746e-69
aurka	4.24736780044219e-71	1.18118397058921	0.48	0.051	6.1714254140425e-67
dck	4.39962924173673e-71	1.0472484255891	0.48	0.049	6.39266128824347e-67
ncapd2	2.50443331615446e-70	1.11703808869107	0.582	0.077	3.63894160837243e-66
aspm	6.32778557660101e-69	1.05729803552533	0.418	0.038	9.19427244280127e-65
foxm1	6.81187130696046e-69	0.392293415269732	0.204	0.007	9.89764900901355e-65
g2e3	1.16137987621505e-68	1.20260014257814	0.49	0.055	1.68748496014047e-64
rtkn2a	3.19633686145044e-68	0.627105931446921	0.388	0.032	4.64427745968749e-64
cep55l	3.81328157481153e-68	0.798614607192922	0.347	0.026	5.54069812820115e-64
gtse1	9.06047878128216e-67	0.672787278829983	0.337	0.025	1.3164875669203e-62
melk	1.23392072760137e-66	0.582295698756757	0.296	0.019	1.79288681720479e-62
ccnb1	1.56868820029776e-66	1.29861219775812	0.5	0.059	2.27930395503264e-62
ttk	1.20927898602571e-65	0.918854099313688	0.449	0.047	1.75708236669536e-61
cip2a	2.02500611842278e-65	0.579662193903787	0.316	0.022	2.9423338900683e-61
