UMAP_1	UMAP_2	CellType	orig.ident
-0.120067657603278	-7.00923084260136	Nos1	adult20
-0.308685304297462	-6.63456510544926	Nos1	adult20
2.17613535963152	4.55792356489986	Chat3	adult20
-1.63256031431104	-3.63198112488896	Nos1	adult20
0.544340549336419	3.03535390852779	Chat1	adult20
2.52288251958941	3.94621015547603	Chat1	adult20
-4.78490299142744	10.3743894195446	Other1	adult20
-1.89703983224775	-6.45918106080205	Nos2	adult20
-1.08119550503637	-4.73389839173466	Nos1	adult20
-5.00659579194929	10.3916299438366	Other1	adult20
-4.9845601931944	-3.37699424267918	NosChat	adult20
-6.98995369829084	-7.69698690415532	5HT	adult20
2.76084929548357	4.55368925093501	Chat1	adult20
6.9535534962282	-2.49614723564297	Glia	adult20
2.75890999876116	3.29056907652705	Chat1	adult20
-6.75014180101301	-10.5852730178943	5HT	adult20
0.299152551518426	2.53276277541011	Chat1	adult20
1.25258165441607	3.32346178053706	Chat1	adult20
-0.39433857954885	2.88906980513423	Chat3	adult20
-0.430061937941566	4.7310941314587	Chat2	adult20
-0.531950356139197	2.83589721678584	Chat2	adult20
-3.48220533288862	-4.34634565354497	*	adult20
7.7300975903139	-2.52017343581826	Chat1	adult20
1.67250972829913	3.48238302229732	Chat1	adult20
2.81196766935442	4.12750698088496	Chat1	adult20
1.59857231222247	3.808141002644	Chat3	adult20
2.43723112188433	4.42212368010371	Chat1	adult20
-0.288137377871528	4.36310220717281	Chat2	adult20
-7.14408892549421	-8.58390544892461	5HT	adult20
-0.592898579014792	4.59904457091182	Chat2	adult20
1.93197041593646	4.53590513228267	Chat1	adult20
-1.73236626542951	-3.59954773427159	Nos3	adult20
-1.22603875554945	-4.76119421960026	Nos1	adult20
-7.01332920946027	-8.2921655082813	5HT	adult20
-1.44094628251935	3.81091238020747	Chat2	adult20
-0.0438194290533209	1.51691461562007	Chat1	adult20
-1.26333919323827	4.57283950804561	Chat2	adult20
0.598424015866265	2.08190084456294	Chat1	adult20
2.18950944982623	4.58288646696895	Chat3	adult20
-0.261597813738837	1.76304985045284	Chat1	adult20
