UMAP_1	UMAP_2	CellType	orig.ident
-3.13101953239416	-4.98863522902842	Nos1	adult20
-5.07846921653723	-3.60383670226451	Nos1	adult20
0.307367980766541	-3.94968716994639	Chat3	adult20
-0.96109098167395	-2.78142135039683	Chat2	adult20
-6.53858464927649	-1.73689238921519	Nos1	adult20
0.246017873573548	0.079001022421163	Chat1	adult20
0.257398307609803	-3.64837615386363	Chat1	adult20
1.72830161480928	2.4451921711791	Other1	adult20
-4.17768663139319	-2.97337024108287	Nos2	adult20
-5.72750276298498	-2.52597205535288	Nos1	adult20
6.56002479820276	1.37136180504445	Glia	adult20
1.74975696234728	2.55803258522634	Other1	adult20
-3.85520356864905	0.642783237539571	NosChat	adult20
-6.86201471061682	4.65042961939458	5HT	adult20
0.747959554481751	-4.0715257395875	Chat1	adult20
8.7120338085177	1.56697852715139	Glia	adult20
0.907888472366578	-1.31883017913218	Chat1	adult20
-3.72113507957434	5.70984692677144	5HT	adult20
0.20217543869043	0.230519605718893	Chat1	adult20
1.05109983711267	-3.48710648909922	Chat1	adult20
-0.121306359481567	-0.0702704657685342	Chat3	adult20
-0.539265572738403	-2.15170686141368	Chat2	adult20
0.117529094505555	-2.07543628112193	Chat2	adult20
-5.78958028526282	-2.203390287317	*	adult20
8.22077280311609	1.40132863625173	Chat1	adult20
1.09783983259226	-2.23656861678477	Chat1	adult20
-0.103767573547119	-4.18238751784678	Chat1	adult20
0.0344164970400396	-0.609810518182475	Chat3	adult20
0.864337265777833	-3.53795974151011	Chat1	adult20
-0.309043585967773	-0.747153924859721	Chat2	adult20
-5.69374078483557	5.61765534981374	5HT	adult20
-0.586305081557983	-0.168692277826029	Chat2	adult20
0.636660158920533	-3.01426522628184	Chat1	adult20
-6.44483369560217	-1.3462650050294	Nos3	adult20
-5.85553544731116	-3.27834575072642	Nos1	adult20
-5.87453597755408	5.40733356579427	5HT	adult20
-0.940677106094116	-0.130393194116313	Chat2	adult20
0.489877403068787	0.342527462087911	Chat1	adult20
-1.66198199958777	-0.657623933709818	Chat2	adult20
0.753102481651551	0.0915463696349081	Chat1	adult20
0.910761535454041	-3.90392272368785	Chat3	adult20
-0.215652167510742	0.491742206655782	Chat1	adult20
5.52129226951624	1.6367626915801	Nos1	adult20
9.26447445182825	0.987486911855977	*	adult20
-6.8007573482511	-0.0909682978760782	Nos3	adult20
-6.10921090812659	-2.30361764327403	Nos1	adult20
-3.74935287208533	-3.96521108046885	Nos1	adult20
0.0426624420168462	-3.26410930053111	Chat1	adult20
-5.54536241264319	-2.2556978930604	Nos1	adult20
-4.67139142723059	5.5034356842864	5HT	adult20
0.140112698364502	-1.97495715514537	Chat1	adult20
-0.173720776748413	-2.53665034667369	Chat1	adult20
0.228492558288819	0.109936309896749	Chat1	adult20
-2.84420484275793	-0.98629777327891	NosChat	adult20
0.951757967758423	-3.94630973235484	Chat1	adult20
