UMAP_1	UMAP_2	CellType	orig.ident
-5.61296590136708	-4.32513892561999	Nos1	adult20
-6.40156062411488	-4.13344585806933	Nos1	adult20
2.15192882252513	0.486351252488228	Chat3	adult20
-7.29194625186146	-1.53560763508883	Nos1	adult20
2.32696453762828	-1.95005685002413	Chat1	adult20
1.88303593827068	-0.353369711943534	Chat1	adult20
-1.27485688494862	3.53822553246412	Other1	adult20
-4.98809083270253	-3.70942127616015	Nos2	adult20
-6.85614665316762	-3.37495577246752	Nos1	adult20
-1.39512165354909	3.61151921837721	Other1	adult20
-3.70910676287831	0.0229338416377034	NosChat	adult20
-5.42031319903554	2.10852158158216	5HT	adult20
3.62351910305797	-1.23021730691996	Chat1	adult20
6.66531960202037	3.41385400383863	Glia	adult20
2.96853832436382	-1.2301649144372	Chat1	adult20
-6.69758494662465	3.55524861901197	5HT	adult20
2.07978514862834	-2.72411179453936	Chat1	adult20
1.9289940400201	-1.55854880721178	Chat1	adult20
0.767262916095843	-2.02812045724001	Chat3	adult20
0.162477056511034	-2.43043959052172	Chat2	adult20
0.552001277931322	-1.52741032750216	Chat2	adult20
-5.87826522158803	-1.10097619802561	*	adult20
5.98747126293956	3.01532876580152	Chat1	adult20
2.70551685524761	-0.949804781981376	Chat1	adult20
1.85747883749782	0.663596273354622	Chat1	adult20
1.60824231339275	-1.47913452894297	Chat3	adult20
2.41623667908489	0.870682121209237	Chat1	adult20
0.844039271600832	-1.44273149878588	Chat2	adult20
-5.5994466142577	3.08198535530958	5HT	adult20
0.0248264474946158	-1.34577536494341	Chat2	adult20
1.63345948887645	-0.609455346175102	Chat1	adult20
-7.30570872592152	-2.05049061686602	Nos3	adult20
-7.29240020083607	-2.66924858004656	Nos1	adult20
-5.82465394305409	1.60989773362074	5HT	adult20
-0.256888707153211	-2.18499445826617	Chat2	adult20
2.39461843205272	-3.06517684371081	Chat1	adult20
-0.986356337539564	-1.13202817649451	Chat2	adult20
3.18896071148693	-2.44707500845995	Chat1	adult20
1.59676049185573	0.66376674263868	Chat3	adult20
1.63171176148235	-3.00360417277422	Chat1	adult20
-5.81146271990956	-3.67159449965563	Nos1	adult20
-6.62977107333363	-0.932123332329658	Nos3	adult20
-6.38814147280873	-2.01729702860918	Nos1	adult20
-5.08486970233143	-4.41103207976427	Nos1	adult20
1.62102894020854	0.942441464356514	Chat1	adult20
-5.93282731341542	-2.31725084693041	Nos1	adult20
