UMAP_1	UMAP_2	CellType	orig.ident
-0.93786906392563	-4.37901601332891	Nos1	adult20
-2.94955801160324	-5.06684073943365	Nos1	adult20
1.29690409510147	-2.60632428664434	Chat3	adult20
-0.0449108997105423	-2.14311370391118	Chat2	adult20
-5.43052088410843	-4.42648086089361	Nos1	adult20
-0.466260186743623	1.02591881018412	Chat1	adult20
1.59301472513687	-2.23623713988531	Chat1	adult20
6.56331063120376	-3.53016957778203	Other1	adult20
-2.93483387620438	-4.05123433608282	Nos2	adult20
-4.21646047325123	-4.93051394957769	Nos1	adult20
4.34796238749039	4.56913772087824	Glia	adult20
6.5585928043605	-3.25635776061284	Other1	adult20
-4.53352405817497	-0.72498950499761	NosChat	adult20
-8.10184311063278	-0.499583811943411	5HT	adult20
1.90985442011368	-2.56368121642339	Chat1	adult20
6.43103981821548	5.40484014015925	Glia	adult20
0.843586929726714	0.390880851562143	Chat1	adult20
-7.63329195172775	2.54981663685572	5HT	adult20
-0.639774314474947	1.44234105807078	Chat1	adult20
1.77671147196304	-1.85009011763799	Chat1	adult20
-1.07923196942795	0.68775942784083	Chat3	adult20
-0.0548891940831009	-1.20218429106939	Chat2	adult20
0.57013178675186	-1.17447218436468	Chat2	adult20
-4.53173089714039	-4.20507487792242	*	adult20
6.07011891214859	5.29066148262751	Chat1	adult20
1.39966965525162	-0.279238314812063	Chat1	adult20
0.879271038460844	-3.2717185928272	Chat1	adult20
-0.367282859396822	0.384636907394052	Chat3	adult20
1.84222126810562	-1.90856704253423	Chat1	adult20
-0.741573564123994	0.395676760490061	Chat2	adult20
-8.19705270917404	0.85556629162562	5HT	adult20
-1.11784242780197	0.389097599799753	Chat2	adult20
1.1904230198146	-1.54723200339544	Chat1	adult20
-5.51589011342514	-4.29812678832281	Nos3	adult20
-3.84526439697731	-5.26115283507574	Nos1	adult20
-8.16403507382858	0.747841267402292	5HT	adult20
-1.47571896703232	0.222667126472116	Chat2	adult20
-0.583567611288911	1.5093619511677	Chat1	adult20
-1.54503511579025	-0.43873199958074	Chat2	adult20
0.134949692177885	1.50426307183039	Chat1	adult20
1.61463929026138	-2.31568393248784	Chat3	adult20
-1.10091756970871	1.36171027880442	Chat1	adult20
3.93396092264664	4.46424475174677	Nos1	adult20
7.1389675220729	5.06952395897639	*	adult20
-6.29359959752548	-3.45008906859624	Nos3	adult20
-4.70802956016052	-4.71851119536626	Nos1	adult20
-1.90320538671005	-4.46099051970708	Nos1	adult20
1.09369612543594	-2.08031091231573	Chat1	adult20
-4.23306168557394	-4.36437186736333	Nos1	adult20
-7.92212747724045	1.55074512820971	5HT	adult20
0.345977791237944	-0.519729466621756	Chat1	adult20
0.344834335732573	-1.42019900817144	Chat1	adult20
-0.487657062125093	1.31815180044901	Chat1	adult20
-3.02116202504624	-1.41289481658208	NosChat	adult20
1.5574417194606	-2.65310534972417	Chat1	adult20
-1.27662204892624	-3.97425088423955	Nos2	adult20
-0.863767854285127	1.55116999011767	Chat1	adult20
1.24001026957046	-3.31549176711309	Chat1	adult20
0.0401654323817429	1.1847906992985	Other1	adult20
-2.90644656808365	-5.60131892699468	Nos1	adult20
1.3351049503566	-1.27530679244268	Chat1	adult20
-2.40259622724045	-0.0571223213123075	Chat2	adult20
0.671443947243803	1.25001343947184	Chat1	adult20
-1.53641413838852	-4.86399611968267	Nos1	adult20
-5.31797753961075	-4.48955497283208	Nos3	adult20
4.42856598703873	6.43703260880244	Other3	adult20
-8.17813848645676	1.86861957472098	5HT	adult20
0.233724125313872	-0.992471547310232	Chat3	adult20
-3.09631787927139	-1.23088368911016	NosChat	adult20
-1.91476034314621	-4.49328813094366	Nos1	adult20
-2.67706488759506	-3.08690843123662	Nos2	adult20
-6.02059053571213	-2.51170596617925	Nos3	adult20
-1.15423320920456	0.301968602950693	Chat2	adult20
-5.17830126674164	-4.55427655715215	Nos3	adult20
-3.07155441434372	-1.24568233031499	NosChat	adult20
0.31480313150894	-2.50344237822759	Chat2	adult20
1.24575901834976	-3.1310149146961	Chat1	adult20
4.45472050516617	6.51854887467158	*	adult20
5.74322319834244	-3.30305203932989	Other1	adult20
1.9874806484462	-0.75139388579595	Chat1	adult20
-1.42243289144028	1.19572219115031	Chat3	adult20
7.45053578226578	5.01379433136714	Glia	adult20
1.12691641657364	-2.12997588652837	Chat1	adult20
-0.271663657736665	-0.522329659645437	Chat2	adult20
1.2136917194606	0.489063172156931	Chat1	adult20
1.57368183939468	-1.93637260932195	Chat1	adult20
-1.8880202689885	1.29600390654337	Chat1	adult20
-1.30492448003281	1.52580660444033	Chat1	adult20
-3.22494756371964	-5.53739079970586	Nos1	adult20
-0.677408448767549	-0.0960086299823515	Chat2	adult20
-2.88428985269058	-1.23447808760869	NosChat	adult20
0.906475552010649	-2.04150781172979	Chat1	adult20
1.23734188883316	-1.74846205252874	Chat3	adult20
-6.4500000396489	-3.07989320296514	Nos3	adult20
2.03175259439957	3.30484309654963	Other4	adult20
1.89750672190201	-1.24402889746892	Chat1	adult20
1.47664213984024	-2.48679360884893	Chat1	adult20
-3.59689801127899	-5.45920142668951	Nos1	adult20
-3.921579621148	-5.16025409239995	Nos1	adult20
-3.90524747164238	-2.54736051100957	Nos2	adult20
1.68154764978897	-2.6523805572437	Chat1	adult20
-3.52073418290604	-4.53094300765264	Nos1	adult20
5.48307991831314	4.94637694817317	Glia	adult20
1.2212772449733	-2.58703288573491	Chat1	adult20
7.25958824961197	4.40654864769709	Glia	adult20
-6.03770910890091	-4.06378182906377	Nos3	adult20
-4.16083221824158	-5.0768099739002	Nos1	adult20
-0.230178824972993	-0.506017060463309	Chat2	adult20
0.138790615487212	-1.45396623152959	Chat3	adult20
1.46556092112076	-2.09689483184087	Chat1	adult20
1.08049059717666	-1.62202176589239	Chat1	adult20
-5.32689427525986	-4.35819301146734	Nos3	adult20
-0.814631454062349	-4.70872411269414	Nos1	adult20
-2.07366894872177	-5.33638581771123	Nos1	adult20
-8.50565337331284	1.77510139208567	5HT	adult20
-1.23813366086472	0.314946441466928	Chat2	adult20
-2.62665533215988	-5.64339599150884	Nos1	adult20
-3.00891613156784	-2.49453362960088	Nos2	adult20
7.45481587259781	4.61760607224238	Glia	adult20
-0.489209405493623	-4.46526488799322	Nos1	adult20
6.99343396036636	5.09956970673335	*	adult20
2.13782692759048	3.93426039677394	Other2	adult20
6.01965046732437	5.36815944176447	Glia	adult20
-7.19156383664597	2.84454932671321	5HT	adult20
3.12036228983414	4.34999361496699	Other2	adult20
-0.998831740927583	-4.06770190734136	Nos2	adult20
-0.779476157736665	-4.2068034126209	Nos1	adult20
-0.83164929540146	-4.2962809516834	Nos1	adult20
-2.05647634656418	-4.97015771407354	Nos1	adult20
-3.15960907132614	-5.30805549163091	Nos1	adult20
-1.85170220525253	-0.456847996895193	Chat2	adult20
6.83857727854263	5.35589566689265	Glia	adult20
-2.06529068143356	-5.54388913649785	Nos1	adult20
-3.77219473512161	-5.21779307860601	Nos1	adult20
-2.83851551206101	-1.35303315657842	NosChat	adult20
-1.94039367825974	0.391243128593088	Chat2	adult20
1.48829890100967	-0.349299044792532	Chat1	adult20
1.39729071466934	-2.16448602217901	Chat1	adult20
-2.57854615838516	-3.30879697341192	Nos2	adult20
1.7073383411647	-2.279871077721	Chat1	adult20
-1.49750637204636	-4.32896241683233	Nos1	adult20
1.76405573694717	-2.36682185668218	Chat1	adult20
0.282926090645903	-1.24329361457097	Chat1	adult20
1.67871952860367	-1.9878424121784	Chat1	adult20
1.16229201166641	-2.09221181411016	Chat2	adult20
3.95469570963394	3.62578812103999	Her4	adult20
-2.2200298228978	-4.71605214614141	Nos1	adult20
-2.85954414994705	-3.39257535475957	Nos2	adult20
