UMAP_1	UMAP_2	CellType	orig.ident
-1.44559412546108	4.15302694920338	Nos1	adult20
0.437093443203469	5.61254013661183	Nos1	adult20
-3.24187832422207	2.05171621922292	Chat3	adult20
2.90503168754627	5.58026732090749	Nos1	adult20
-0.247037463855246	-0.328839768135177	Chat1	adult20
-2.64689617700527	1.76361120823659	Chat1	adult20
3.61197674364199	-3.63748298999034	Other1	adult20
0.464403576183816	4.48241604450978	Nos2	adult20
1.70553190164616	5.7582057822112	Nos1	adult20
3.65286536790778	-3.91945682879649	Other1	adult20
3.11702162675907	2.14302099827565	NosChat	adult20
6.74623174123814	2.4625834334258	5HT	adult20
-3.0301030213351	2.1093438971404	Chat1	adult20
-3.56335383005093	-6.10032283183299	Glia	adult20
-1.81605701990078	-0.35815702792369	Chat1	adult20
7.57445306234409	-0.652612079345809	5HT	adult20
0.265328115749856	-0.745044220649825	Chat1	adult20
-3.25231056756924	0.837111603057755	Chat1	adult20
0.408994859982034	0.397728096282853	Chat3	adult20
-1.32417374200771	1.42765082005299	Chat2	adult20
-2.06090765542934	0.871934067047013	Chat2	adult20
2.09461099557926	5.34078491810597	*	adult20
-3.3656127984042	-5.89922748919688	Chat1	adult20
-2.37705355234096	-0.0257581364747153	Chat1	adult20
-3.01064568109463	2.42346323612965	Chat1	adult20
-0.347351365756492	0.146790634429826	Chat3	adult20
-3.26472597665737	1.57288921955861	Chat1	adult20
-0.0213931138033665	0.415727506912126	Chat2	adult20
7.33038706235935	1.58846081379689	5HT	adult20
0.481610960293313	0.279450069702043	Chat2	adult20
-2.87240582055996	1.05602849606313	Chat1	adult20
3.24664644055416	5.24726666096486	Nos3	adult20
1.13588256292393	6.19587982777394	Nos1	adult20
7.17498058729221	1.28295911434926	5HT	adult20
0.376072830486795	0.402074705398454	Chat2	adult20
0.216628736782571	-0.865025986396895	Chat1	adult20
0.328003353405496	1.36443866375722	Chat2	adult20
-0.324802928637961	-1.12838577147685	Chat1	adult20
-3.2786667878146	1.68529595021047	Chat3	adult20
0.629366583157083	-0.572535027229415	Chat1	adult20
-1.71282511300991	-4.43636070605479	Nos1	adult20
4.63323575906803	4.70633066777028	Nos3	adult20
2.17713410310795	5.75666464451588	Nos1	adult20
-0.787464433383445	4.79766167286671	Nos1	adult20
-2.88181334085415	1.65280116680898	Chat1	adult20
1.85165006570866	5.25341118458546	Nos1	adult20
-0.0380306775088108	-5.22954021807872	5HT	adult20
-1.51468496866176	0.814531217849626	Chat1	adult20
-1.1890762383456	1.39251817349233	Chat1	adult20
0.229958004284402	-0.600006211959945	Chat1	adult20
1.43456429891636	2.45605219486989	NosChat	adult20
-3.23919754571865	1.31091297749318	Chat1	adult20
-0.948130899142722	4.3225687849883	Nos2	adult20
0.550512737560769	-0.797463883125411	Chat1	adult20
-2.96196442193935	2.855394254959	Chat1	adult20
-1.1680391366	-1.01107518788539	Other1	adult20
0.28752536230137	6.11575688008107	Nos1	adult20
-2.63310556955288	1.17494858387746	Chat1	adult20
1.36313480787327	0.994243036544694	Chat2	adult20
-0.912150674533347	-1.14104180451594	Chat1	adult20
-1.20039206094692	4.45906580570973	Nos1	adult20
3.10470474414875	5.57065189961232	Nos3	adult20
7.45134324483921	0.180928360259904	5HT	adult20
-1.41786366052578	1.04873670223988	Chat3	adult20
1.54522842817356	2.37734116200246	NosChat	adult20
-0.712953859042624	4.81736839894093	Nos1	adult20
0.730411476421853	3.70467318180837	Nos2	adult20
4.16968787365009	3.77536190632619	Nos3	adult20
0.243377632427713	0.502857815063371	Chat2	adult20
2.724898404408	5.72390164021291	Nos3	adult20
1.45288390569737	2.34355677250661	NosChat	adult20
-1.32254534311245	2.12209595326222	Chat2	adult20
2.63373041801502	-3.08161734458171	Other1	adult20
-2.88358622140835	0.292745958602799	Chat1	adult20
0.824003643322488	-0.218240250312911	Chat3	adult20
-4.29697542734096	-6.37550507899486	Glia	adult20
-2.83926182336758	1.90539730671681	Chat1	adult20
-0.937924676608542	0.888287435806169	Chat2	adult20
-1.77672653741787	-0.690378893577682	Chat1	adult20
-3.48065882272671	1.14793790463246	Chat1	adult20
1.51975697927525	-0.172699083053695	Chat1	adult20
0.892215914059182	-0.564592827522384	Chat1	adult20
0.580845302868386	6.211107145584	Nos1	adult20
-0.151815229129294	0.652602802551164	Chat2	adult20
1.19567603521397	2.3977674353484	NosChat	adult20
-2.56172352380703	1.22064293507375	Chat1	adult20
-3.13458471841762	1.0792495119933	Chat3	adult20
4.38553256444981	4.26902330998219	Nos3	adult20
-0.483987622928122	-6.0427728783723	Other4	adult20
-3.03114157266567	0.457432638442887	Chat1	adult20
1.04318255834629	6.17576016072072	Nos1	adult20
1.33039874486973	5.86288584355153	Nos1	adult20
2.16019231729557	3.61634434345998	Nos2	adult20
-3.19558411188076	1.99645913723744	Chat1	adult20
1.21804208211949	5.17270697239674	Nos1	adult20
-2.81550436563442	-5.56311951991283	Glia	adult20
-2.87079887933681	2.05500115040578	Chat1	adult20
-3.95236855096767	-6.99034797068797	Glia	adult20
3.89189556889584	5.21967877033986	Nos3	adult20
1.39566034727146	6.1237105238799	Nos1	adult20
-1.21406250543545	0.274741779601945	Chat2	adult20
-1.10503607339809	1.7193645346526	Chat3	adult20
-2.96960621423672	1.69539607647694	Chat1	adult20
2.8196609085088	5.49858702305592	Nos3	adult20
-1.61969643182705	4.81790436390675	Nos1	adult20
-0.606684976291159	5.72367514256276	Nos1	adult20
7.99142856054356	0.499334942138566	5HT	adult20
0.31404895238926	0.456501137054337	Chat2	adult20
-0.170738273334006	6.22047127369679	Nos1	adult20
1.16409320287754	3.19938076618947	Nos2	adult20
-4.28156357355068	-6.8370410096284	Glia	adult20
-1.88174324579189	4.19161070469655	Nos1	adult20
-0.281493001651267	-5.39274989482127	Other2	adult20
-3.78200131006191	-5.60276042338573	Glia	adult20
7.21072143964817	-0.889479626381026	5HT	adult20
-1.03954630441616	4.29714907292165	Nos2	adult20
-1.37270622796963	4.53426588658131	Nos1	adult20
-1.39101296014736	4.37665690068044	Nos1	adult20
-0.480168634128074	5.53958834294118	Nos1	adult20
0.377089447308084	5.89160860661305	Nos1	adult20
0.712153858471414	1.07735885266103	Chat2	adult20
-0.648075872134665	6.02973593357838	Nos1	adult20
1.01134104185154	5.9880699026946	Nos1	adult20
1.25695104055454	2.40284861210622	NosChat	adult20
1.09270352773716	0.506166826522721	Chat2	adult20
-2.94420462198208	0.281588207519425	Chat1	adult20
-3.18409853525112	1.53822554234303	Chat1	adult20
0.402522033978006	4.07337463978566	Nos2	adult20
-3.25340061731289	1.6714354861144	Chat1	adult20
-0.912624650668601	4.46215714100636	Nos1	adult20
-3.08677368707607	1.98652232769765	Chat1	adult20
-1.70940857477138	1.43962324742116	Chat1	adult20
-2.9095728928561	1.43714679364003	Chat1	adult20
-2.66919737405727	1.66743029240407	Chat2	adult20
-2.44749050683926	-3.93856321688853	Her4	adult20
-0.375459962558249	5.32513083103932	Nos1	adult20
0.720241731930276	3.9549249518279	Nos2	adult20
3.35145036034634	2.2798761237029	NosChat	adult20
4.01185879759838	3.22082127217091	Nos3	adult20
-3.27495461053799	0.438702951705827	Chat1	adult20
-2.23808270044277	0.300087343490495	Chat1	adult20
-0.414569192599753	4.92136372212209	Nos1	adult20
-1.07014732904385	0.597086797988786	Chat2	adult20
1.5749229853635	-0.192984212600814	Chat1	adult20
-0.33983378953884	6.02299202564992	Nos1	adult20
-0.777160936068992	-1.22567968484126	Chat1	adult20
-2.5525925690646	0.0289167273405924	Chat1	adult20
-2.12996035165737	-2.31823836680614	Chat3	adult20
6.61255211286595	2.10539091709889	5HT	adult20
-3.37982445306728	1.62154091481007	Chat1	adult20
3.01227492742588	-3.56208001490794	Other1	adult20
7.37334985189488	-0.817330707275497	5HT	adult20
1.2897040312772	-0.406991351806747	Chat1	adult20
0.155021137524148	4.44085014942921	Nos2	adult20
-2.2521136338229	0.352433573043717	Chat1	adult20
-1.93973141260097	4.8331250059966	Nos1	adult20
0.181328958797952	5.77743900898732	Nos1	adult20
-0.865148835849265	4.63058794621266	Nos1	adult20
0.617723173428079	0.459772716796769	Chat2	adult20
-1.93469267435024	0.134417663848771	Chat1	adult20
0.474042362499734	6.09264839772023	Nos1	adult20
-1.70396118707607	4.83342970494069	Nos1	adult20
1.68386775903751	2.11783541325368	NosChat	adult20
-2.99845009393642	2.82365072850026	Chat1	adult20
