gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
vipb	3.00225416866045e-181	2.91894121084126	0.967	0.592	6.00450833732089e-178
nos1	5.06055180056582e-174	1.81550438820341	0.939	0.382	1.01211036011316e-170
adcyap1b	7.00084362833223e-162	2.30961007896448	0.872	0.379	1.40016872566645e-158
stmn2b	1.55490782759168e-147	2.0404434655135	0.882	0.452	3.10981565518336e-144
si:dkeyp-120h9.1	7.70843143225548e-143	1.96040641568367	0.861	0.405	1.5416862864511e-139
hand2	4.08952701599067e-134	1.90379204017628	0.77	0.255	8.17905403198134e-131
ret	5.06162899389595e-96	1.51528973444064	0.739	0.311	1.01232579877919e-92
cpe	3.64238385173681e-88	1.56669474787528	0.802	0.453	7.28476770347361e-85
tuba1c	5.47700563651066e-86	1.57913400750979	0.735	0.349	1.09540112730213e-82
islr2	5.92935493167687e-85	1.63312844027182	0.684	0.32	1.18587098633537e-81
elavl4	4.08638082992108e-79	1.12469198459463	0.927	0.643	8.17276165984216e-76
calm2b	1.78689041963033e-78	1.54932197242149	0.782	0.435	3.57378083926066e-75
gap43	3.36855560320034e-78	1.43212790757111	0.782	0.431	6.73711120640068e-75
plcxd3	1.05502319621351e-74	1.49423618034334	0.699	0.356	2.11004639242701e-71
tac1	2.41063586383602e-71	2.61993770678364	0.572	0.272	4.82127172767205e-68
tubb2b	8.44329144846619e-67	1.66733936146038	0.568	0.249	1.68865828969324e-63
tuba1a	1.47407844075849e-63	1.27691947999316	0.717	0.388	2.94815688151697e-60
RPL37A	1.00061111302354e-60	1.12428373065221	0.792	0.501	2.00122222604708e-57
phox2bb	3.15778377250257e-57	1.12864442770608	0.717	0.385	6.31556754500513e-54
sult6b1	2.86085928387955e-56	1.4528433806233	0.43	0.161	5.7217185677591e-53
serpini1	7.98321647520788e-55	1.76001024061569	0.528	0.271	1.59664329504158e-51
etv1	8.34297735088628e-55	0.817597013369424	0.912	0.674	1.66859547017726e-51
stmn1b	6.17048092902723e-51	1.267449980308	0.652	0.362	1.23409618580545e-47
dgkaa	1.14570973466604e-49	1.26138560978995	0.656	0.378	2.29141946933209e-46
ppiab	2.28870855783969e-47	1.16660929032917	0.695	0.44	4.57741711567938e-44
gapdhs	1.89575931036844e-46	1.04137479916494	0.694	0.41	3.79151862073687e-43
mt-co2	7.26032070591707e-46	1.17278578510656	0.743	0.464	1.45206414118341e-42
znf536	6.56992515455813e-43	0.910493212227449	0.752	0.489	1.31398503091163e-39
rpl36a	1.26128678591465e-41	0.803887156741348	0.758	0.49	2.5225735718293e-38
cplx2	4.04166242353036e-41	1.10205705560268	0.676	0.428	8.08332484706072e-38
atp1b1a	5.52852873969205e-41	0.950964783030968	0.642	0.366	1.10570574793841e-37
hoxb6a	8.67741713781879e-41	0.51573449393106	0.236	0.071	1.73548342756376e-37
tubb5	2.45611560288146e-40	0.99189595436663	0.603	0.329	4.91223120576292e-37
tuba2	1.00947536123636e-39	1.19972143196035	0.562	0.326	2.01895072247273e-36
prnprs3	1.10196868443693e-39	1.10491991145396	0.43	0.189	2.20393736887386e-36
chrna3	1.97982637109507e-39	0.971410608683652	0.605	0.362	3.95965274219013e-36
ywhaba	2.43616498164768e-39	1.07243030754321	0.597	0.35	4.87232996329535e-36
PLEKHH3	3.22336227158876e-38	1.39519677306212	0.446	0.238	6.44672454317751e-35
hmx3a	5.29345958486205e-38	1.52590863691993	0.387	0.157	1.05869191697241e-34
fn1a	7.73535806621025e-38	1.57060239847494	0.434	0.233	1.54707161324205e-34
thy1	2.30437819185926e-37	0.943597066190276	0.305	0.127	4.60875638371852e-34
baalcb	8.94669543766086e-37	0.323263458635846	0.153	0.022	1.78933908753217e-33
atp6v0cb	2.55097410642606e-36	1.00783299053179	0.599	0.36	5.10194821285213e-33
faua	6.69626971186757e-36	1.07473389510032	0.597	0.368	1.33925394237351e-32
mt-co3	4.9483644211186e-35	1.11994855020798	0.672	0.436	9.89672884223721e-32
crabp1b	5.81191224532274e-35	0.58103183661268	0.202	0.061	1.16238244906455e-31
ndufa4l	8.05230000201236e-35	1.09390413483632	0.483	0.262	1.61046000040247e-31
vim	9.27826189152009e-35	0.790706992054474	0.833	0.616	1.85565237830402e-31
rab6bb	1.61925973454732e-34	0.976542149508567	0.637	0.414	3.23851946909465e-31
rpl21	3.28715930145885e-34	0.815302263553707	0.682	0.436	6.5743186029177e-31
slc6a2	4.33568699691208e-34	0.598424199080161	0.202	0.057	8.67137399382417e-31
rps25	5.81625789953012e-34	0.973952356441894	0.639	0.411	1.16325157990602e-30
map1b	1.81040200512953e-33	0.711426566704637	0.719	0.485	3.62080401025905e-30
pcsk1nl	4.94239244418422e-33	0.73083275002556	0.745	0.523	9.88478488836845e-30
tubb4b	6.22519762303374e-33	0.937583037596374	0.64	0.414	1.24503952460675e-29
adcyap1r1a	6.44893363406641e-33	1.32710464343326	0.472	0.278	1.28978672681328e-29
wnt11r	4.75746798491343e-32	0.781336895294793	0.21	0.086	9.51493596982686e-29
pcdh20	5.38560974365653e-32	1.3941376581371	0.354	0.182	1.07712194873131e-28
pcbd1	5.55241610671169e-32	0.813241736097416	0.281	0.1	1.11048322134234e-28
sez6a	1.17958098484864e-31	1.1294828756885	0.291	0.121	2.35916196969729e-28
nme2b.1	1.55199688146079e-31	0.867082012231354	0.56	0.338	3.10399376292158e-28
ywhag2	1.90912538836254e-31	0.841816853094188	0.536	0.306	3.81825077672509e-28
rpl31	4.82100746668264e-31	0.894621919340453	0.668	0.441	9.64201493336528e-28
zgc:65894	5.8744931963499e-31	1.35364520882105	0.546	0.361	1.17489863926998e-27
rgs4	1.23474305375569e-30	1.66117038789747	0.411	0.233	2.46948610751138e-27
glud1b	1.27715112245456e-30	0.794714055400725	0.312	0.136	2.55430224490912e-27
aldocb	1.57715604849534e-30	1.02508763385434	0.599	0.397	3.15431209699067e-27
calm3a	2.37343338937177e-30	1.06182575622343	0.491	0.274	4.74686677874353e-27
stmn2a	4.02552416956775e-30	0.877982940912368	0.703	0.503	8.0510483391355e-27
rps10	6.1944576807689e-30	0.901320220345357	0.605	0.388	1.23889153615378e-26
runx1	9.20050265745458e-30	0.381666881115257	0.165	0.042	1.84010053149092e-26
rtn1a	1.18507159222914e-29	0.689689562597523	0.774	0.552	2.37014318445828e-26
rpl14	1.18893668245501e-29	0.894874143961175	0.635	0.419	2.37787336491003e-26
rspo3	1.21029189424094e-29	0.443753085224355	0.191	0.062	2.42058378848188e-26
ppp1r1c	1.37256169480443e-29	1.03375777959431	0.501	0.31	2.74512338960886e-26
rnasekb	1.37622891887499e-29	0.822625411803647	0.367	0.185	2.75245783774999e-26
rpl28	3.57566609470946e-29	0.81814896071795	0.585	0.373	7.15133218941892e-26
rnd1b	6.89983895132201e-29	1.2593330920055	0.285	0.127	1.3799677902644e-25
bri3	8.76458455393862e-29	0.352741114374893	0.175	0.066	1.75291691078772e-25
atp6v1e1b	3.25974645757788e-28	0.698475644280083	0.354	0.174	6.51949291515577e-25
igfbp5b	3.51681025464338e-28	0.737726055464198	0.46	0.269	7.03362050928675e-25
mllt11	5.12379993942247e-28	0.970708484813791	0.479	0.278	1.02475998788449e-24
gabarapb	6.38933359009299e-28	1.13487961320066	0.409	0.219	1.2778667180186e-24
nrp2a	2.80896676247985e-27	0.794126904696382	0.305	0.149	5.61793352495969e-24
rps14	5.82209130950913e-27	0.821996641073598	0.644	0.434	1.16441826190183e-23
ywhah	1.1413797321023e-26	0.846334353907209	0.47	0.272	2.28275946420459e-23
vgf	2.09072595436213e-26	0.491566068673555	0.872	0.679	4.18145190872427e-23
