gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
alk	1.18017223906159e-104	3.29685936722418	0.605	0.078	2.36034447812318e-101
pbx1a	2.19084254708126e-92	3.76878179622826	0.852	0.209	4.38168509416252e-89
slc5a7a	2.30811491496594e-86	3.79868289555273	0.704	0.155	4.61622982993189e-83
vip	5.86755715589676e-82	3.64011357453569	0.735	0.173	1.17351143117935e-78
gch1	3.36954873581007e-56	2.40056739457596	0.864	0.399	6.73909747162014e-53
ptprdb	3.58988566989198e-54	2.75117060689851	0.599	0.173	7.17977133978396e-51
lyve1a	1.85450033445971e-49	2.84740121010269	0.494	0.12	3.70900066891943e-46
emp3b	2.81304131826376e-37	1.98015745179501	0.309	0.03	5.62608263652751e-34
pde5ab	2.81621563424121e-31	1.73310816700022	0.383	0.103	5.63243126848242e-28
stra6	2.31887907749424e-29	0.362372158796349	0.222	0.036	4.63775815498848e-26
fam131c	8.2871742016646e-28	0.881512404401231	0.247	0.048	1.65743484033292e-24
mdkb	4.30383551443467e-25	1.82414159299743	0.475	0.161	8.60767102886935e-22
si:ch73-386h18.1	1.90910985858299e-23	2.15541887539124	0.475	0.198	3.81821971716599e-20
si:ch211-198m17.1	2.08060125255027e-22	1.78547195638108	0.395	0.148	4.16120250510053e-19
cthrc1a	9.93712952940126e-22	0.442141434061552	0.247	0.046	1.98742590588025e-18
scg2b	3.79107109915536e-21	1.52851356851054	0.667	0.393	7.58214219831072e-18
rflnb	4.7631849525284e-20	0.57292937480725	0.228	0.043	9.5263699050568e-17
npas4a	6.43518864747211e-20	1.76377088415899	0.562	0.305	1.28703772949442e-16
spock3	7.60373851198403e-20	1.79453344528559	0.432	0.164	1.52074770239681e-16
ephb3a	1.14074349152027e-18	0.78718186668406	0.222	0.032	2.28148698304053e-15
snap25a	2.58461485530686e-18	0.814025180494929	0.864	0.612	5.16922971061371e-15
map7d1a	3.20459408815956e-17	1.43830838840584	0.37	0.137	6.40918817631911e-14
sik1	4.89659932663291e-17	1.67845914442634	0.543	0.293	9.79319865326581e-14
hmcn1	5.83700349376728e-17	1.83810163100952	0.284	0.096	1.16740069875346e-13
adgrb1b	4.33765084082218e-16	2.02438651554241	0.512	0.289	8.67530168164435e-13
anxa13l	4.19680861754138e-15	1.17072063069369	0.654	0.42	8.39361723508275e-12
arhgap12b	3.49022808267923e-14	1.07461602042914	0.352	0.167	6.98045616535845e-11
kl	4.08481198409818e-14	1.34480658392528	0.333	0.147	8.16962396819637e-11
rgs16	7.99260055233173e-14	1.17641904142367	0.389	0.193	1.59852011046635e-10
flvcr1	9.47844780702488e-14	0.805275462723953	0.222	0.053	1.89568956140498e-10
dclk1a	1.3557734583031e-13	1.06373081087529	0.451	0.247	2.7115469166062e-10
tanc2a	1.88829233886551e-13	1.30550846385729	0.321	0.123	3.77658467773103e-10
rab15	2.24280972493807e-13	1.59702797307717	0.377	0.183	4.48561944987614e-10
map1aa	4.19508542517387e-13	1.19949963453415	0.617	0.412	8.39017085034773e-10
egfra	5.4969555546152e-13	1.74396335138029	0.5	0.288	1.09939111092304e-09
si:ch211-237l4.6	7.74157937861902e-13	0.31816465268855	0.222	0.073	1.5483158757238e-09
tnfaip2a	9.23987036663262e-13	0.907072467967401	0.506	0.29	1.84797407332652e-09
pam	9.8725320934759e-13	0.998516084831548	0.488	0.272	1.97450641869518e-09
ryr1a	1.15154354956464e-12	0.458828939155425	0.198	0.062	2.30308709912929e-09
si:dkey-19b23.8	1.32996670487031e-12	0.771001249832393	0.235	0.085	2.65993340974061e-09
tnks1bp1	1.56230064109857e-12	1.89493602095154	0.407	0.217	3.12460128219715e-09
si:ch211-14c7.2	4.88648247276087e-12	1.02792856323271	0.278	0.109	9.77296494552174e-09
fosab	1.24090169248978e-11	0.713105113905106	0.864	0.634	2.48180338497956e-08
ngfra	2.01139022916327e-11	1.07116209927211	0.438	0.259	4.02278045832654e-08
ak5	6.085196306067e-11	1.20183774097197	0.327	0.144	1.2170392612134e-07
map1b	6.66932759686248e-11	0.804495103351806	0.71	0.508	1.3338655193725e-07
irs1	8.2978331595517e-11	0.597845029736509	0.272	0.127	1.65956663191034e-07
bgnb	1.00902136136824e-10	1.02843673681097	0.228	0.074	2.01804272273648e-07
tagln3b	1.65931800440084e-10	1.01474876241385	0.543	0.356	3.31863600880168e-07
ndrg1a	2.03102127138566e-10	0.586595612840637	0.235	0.09	4.06204254277133e-07
zgc:114045	2.04941688109482e-10	1.02425492627394	0.321	0.155	4.09883376218963e-07
CABZ01068251.1	2.3183449375706e-10	0.644463484083957	0.216	0.066	4.6366898751412e-07
dclk1b	2.65722352265538e-10	1.11292100700481	0.488	0.314	5.31444704531076e-07
slc43a3b	2.93208706533839e-10	0.651135976775102	0.272	0.128	5.86417413067677e-07
fam13a	3.39939993670355e-10	0.589512664767614	0.247	0.103	6.7987998734071e-07
hdac9b	3.84160422968518e-10	1.21252805808145	0.407	0.245	7.68320845937035e-07
zgc:165573	4.45156895393617e-10	0.444871142500367	0.198	0.065	8.90313790787235e-07
zgc:153018	5.62376409578432e-10	1.29579392985151	0.469	0.295	1.12475281915686e-06
sat1a.2	5.80156781609061e-10	0.97821507639631	0.389	0.197	1.16031356321812e-06
oxr1b	7.12569971140455e-10	1.37988571027998	0.475	0.276	1.42513994228091e-06
CU655961.2	1.38661456533052e-09	0.404385032883976	0.228	0.103	2.77322913066105e-06
atp1b1b	1.58150127986888e-09	1.70952857976821	0.333	0.147	3.16300255973775e-06
islr2	2.94779759678498e-09	1.1122895466528	0.543	0.362	5.89559519356996e-06
pnoca	6.33294973559934e-09	1.11425890629488	0.364	0.213	1.26658994711987e-05
fosb	7.7360628453002e-09	0.512326709082482	0.586	0.393	1.54721256906004e-05
parp1	7.98899059904169e-09	0.337484629389629	0.278	0.148	1.59779811980834e-05
ctsh	1.19931818947922e-08	0.330093908829013	0.222	0.104	2.39863637895844e-05
trps1	1.55076129748222e-08	0.414047774786726	0.259	0.118	3.10152259496443e-05
si:ch211-225b11.1	3.31822346372718e-08	1.31782949297342	0.42	0.276	6.63644692745435e-05
nrp2a	3.48733889896006e-08	1.07918054940562	0.309	0.164	6.97467779792011e-05
arhgef28	4.53483041006453e-08	0.731523514279532	0.29	0.157	9.06966082012906e-05
fbxo32	6.84457469714342e-08	0.465516330164192	0.167	0.04	0.000136891493942868
plk2b	7.00008908393062e-08	1.42142731502254	0.395	0.212	0.000140001781678612
FO907089.1	8.39148001790398e-08	0.278942028463773	0.457	0.299	0.00016782960035808
scg3	9.56622200302183e-08	1.14413432551898	0.463	0.29	0.000191324440060437
aff3	1.02404531904814e-07	1.43222319685842	0.21	0.042	0.000204809063809627
prph	1.03171351129448e-07	0.744322343760451	0.648	0.492	0.000206342702258896
rapgef5b	1.11022544399397e-07	0.283497015824549	0.191	0.064	0.000222045088798794
thy1	1.15326432241328e-07	0.275850532941987	0.259	0.146	0.000230652864482657
hs3st3b1b	2.50612864392747e-07	0.732141620971457	0.235	0.114	0.000501225728785495
pmp22b	3.39482340478195e-07	0.55462536441398	0.568	0.39	0.00067896468095639
bola1	3.66715987749337e-07	0.31204923407297	0.148	0.046	0.000733431975498674
CABZ01032488.1	3.82083780253723e-07	0.304825748090163	0.296	0.174	0.000764167560507446
id2a	5.66195910943776e-07	1.59481533878976	0.302	0.15	0.00113239182188755
acd	5.77265403494691e-07	0.262930830370568	0.21	0.099	0.00115453080698938
map1ab	1.06290462616796e-06	0.839039708272806	0.568	0.436	0.00212580925233591
rgl3a	1.12951705397048e-06	0.553375139511604	0.204	0.096	0.00225903410794096
nptna	1.18097071737674e-06	1.45319761790928	0.364	0.213	0.00236194143475349
stmn2a	1.18129541436285e-06	0.560527293595282	0.691	0.523	0.0023625908287257
fosl2	1.24152963023366e-06	0.46310878050336	0.265	0.143	0.00248305926046732
sh3bp5la	1.43808450996463e-06	0.609574921631133	0.42	0.273	0.00287616901992927
si:ch211-147a11.3	1.45707108284444e-06	0.634276857692817	0.16	0.072	0.00291414216568889
gadd45bb	1.91889373917439e-06	0.512733722167337	0.148	0.057	0.00383778747834878
lfng	2.12363497066736e-06	1.01348816995411	0.185	0.086	0.00424726994133472
tekt4	2.16487371551186e-06	0.393553155453387	0.111	0.17	0.00432974743102372
ppp1r1b	2.9339021983214e-06	0.992265260593279	0.296	0.177	0.0058678043966428
cgna	2.9529815611826e-06	0.916124185868856	0.383	0.26	0.00590596312236519
si:busm1-57f23.1	3.30645144259981e-06	0.618814086571709	0.167	0.05	0.00661290288519962
dpydb	3.39687061118526e-06	0.827469022836089	0.302	0.183	0.00679374122237053
plpp1a	3.95519808738695e-06	0.264441820640807	0.29	0.185	0.00791039617477391
si:ch211-136a13.1	4.21458754187237e-06	0.919553923280653	0.346	0.236	0.00842917508374474
uchl1	5.21623256726646e-06	0.465856598247347	0.623	0.462	0.0104324651345329
eno2	5.46900274340247e-06	0.671828640731756	0.531	0.399	0.0109380054868049
s1pr1	6.48376758894378e-06	0.721241420609394	0.216	0.104	0.0129675351778876
cplx2	7.73018967402859e-06	0.405134567207962	0.605	0.455	0.0154603793480572
tnfaip8l2b	1.1107004680462e-05	0.491637294873531	0.222	0.105	0.022214009360924
mid1ip1b	1.16656894576874e-05	0.522481737860568	0.302	0.178	0.0233313789153748
si:ch211-195b15.8	1.18586591688729e-05	0.702475253512524	0.457	0.295	0.0237173183377459
si:dkey-172h23.2	1.3280693831614e-05	0.440722684085353	0.463	0.318	0.026561387663228
gtpbp1	1.3298652210295e-05	0.747029026283603	0.191	0.067	0.02659730442059
atp6v0a2a	1.33010527679528e-05	0.260905099700534	0.167	0.064	0.0266021055359057
kif26ab	1.54355003513181e-05	0.83530094324355	0.253	0.147	0.0308710007026363
stoml3b	2.41080772069705e-05	0.408400013267097	0.253	0.156	0.0482161544139409
