gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:ch211-14k19.8	1.49191746985276e-32	2.4072577549409	0.96	0.13	2.98383493970552e-29
ttc36	1.51907753361723e-23	3.98243535057933	1	0.352	3.03815506723445e-20
hhla2a.1	1.14736231980576e-22	1.55000785924343	0.96	0.259	2.29472463961152e-19
vcanb	1.20496736388993e-21	3.96052298301978	0.96	0.245	2.40993472777987e-18
hgd	1.30089726382366e-20	5.09311324477248	1	0.433	2.60179452764731e-17
pah	1.8039049637184e-20	3.49007009220212	0.96	0.328	3.6078099274368e-17
CABZ01074130.1	1.89910296676931e-20	8.04445612455785	1	0.482	3.79820593353863e-17
mxra8a	1.32699388450843e-19	2.21495219485239	0.92	0.304	2.65398776901685e-16
crabp2a	4.12722137550486e-19	2.69722465151909	0.96	0.212	8.25444275100972e-16
slc16a10	5.38505599783264e-19	3.26514269459649	0.96	0.419	1.07701119956653e-15
bhmt	1.05656365725363e-18	3.51977930962029	1	0.578	2.11312731450727e-15
tuba8l2	1.80211975300519e-18	2.08181205343755	0.96	0.274	3.60423950601038e-15
qdpra	6.44092066961902e-18	2.72034793940913	1	0.461	1.2881841339238e-14
cbr1l	7.66352612082037e-18	2.99456921579607	0.96	0.326	1.53270522416407e-14
pcbd1	9.55305776641859e-18	3.10101705803483	1	0.454	1.91061155328372e-14
si:dkey-12l12.1	2.8876734755633e-17	2.95151417419925	0.88	0.322	5.77534695112661e-14
aqp3a	7.10066339682888e-17	4.40601967249572	0.96	0.49	1.42013267936578e-13
glud1b	2.35619089337891e-16	2.15073540474311	1	0.569	4.71238178675781e-13
zgc:66479	2.8198524684362e-16	2.04971495900319	0.88	0.214	5.6397049368724e-13
ucp2	3.0190081541705e-16	3.71112316474472	1	0.687	6.03801630834099e-13
mxra8b	7.28015442285204e-16	1.86958634619933	1	0.461	1.45603088457041e-12
selenop	1.61116683160414e-15	2.65555416197618	0.96	0.491	3.22233366320828e-12
serpine2	1.88202210258157e-15	2.93277777503207	0.96	0.499	3.76404420516315e-12
plpp3	4.30523918552954e-15	2.04360988767807	0.96	0.463	8.61047837105908e-12
pdk2b	4.50611656100303e-15	2.33823243991741	1	0.593	9.01223312200606e-12
twist3	6.66716402951944e-15	1.72310912909206	0.8	0.137	1.33343280590389e-11
cdo1	8.38437560698757e-15	1.96802105654278	0.96	0.452	1.67687512139751e-11
prdx1	1.249779292378e-14	2.91844079137547	0.96	0.493	2.49955858475599e-11
ctsk	1.44579679997381e-14	1.90635287380122	0.92	0.378	2.89159359994762e-11
mdh1aa	2.28568739168849e-14	3.2842040385753	1	0.563	4.57137478337699e-11
fthl27	2.93395868149822e-14	2.47355227017217	1	0.972	5.86791736299644e-11
si:ch73-86n18.1	4.37099819127815e-14	2.05750538712746	0.84	0.3	8.74199638255629e-11
cebpd	9.58954342337593e-14	2.12632167840052	1	0.806	1.91790868467519e-10
vstm4a	2.79393296155088e-13	1.71732985583628	0.84	0.323	5.58786592310176e-10
zic2a	4.28037730540102e-13	1.82605395811739	0.84	0.322	8.56075461080204e-10
tspan18b	6.06527684729422e-13	2.10445745575888	0.84	0.377	1.21305536945884e-09
fmoda	9.83242212835946e-13	2.09330531888702	0.92	0.472	1.96648442567189e-09
gstz1	3.46937443720039e-12	2.61093917466008	0.84	0.458	6.93874887440078e-09
lrrc17	3.82787577439e-12	1.7525699140768	0.92	0.348	7.65575154877999e-09
txn	4.40989735669772e-12	2.31400566204071	0.88	0.511	8.81979471339543e-09
gch1	5.56273723303914e-12	1.94166391167014	0.8	0.327	1.11254744660783e-08
tgm2b	6.66985769089079e-12	1.46571873519173	0.76	0.282	1.33397153817816e-08
col1a1a	6.92715116730628e-12	5.85946837068047	0.88	0.605	1.38543023346126e-08
gstp1	1.94469230315446e-11	0.907962396931334	1	0.755	3.88938460630892e-08
si:dkey-44g23.5	2.05305937396724e-11	1.43504747875477	0.8	0.292	4.10611874793449e-08
sparc	2.39801586807413e-11	2.0883217787116	1	0.829	4.79603173614826e-08
aldob	4.00181715660685e-11	2.04314070422764	0.96	0.634	8.00363431321371e-08
cd82a	4.88255956779709e-11	1.17164099557333	0.96	0.675	9.76511913559418e-08
prrx1a	5.71042497328871e-11	1.54056934756172	0.92	0.365	1.14208499465774e-07
notum1b	6.57093139310414e-11	1.6546505998532	0.72	0.263	1.31418627862083e-07
im:7150988	3.01986458603288e-10	6.62042150380222	0.76	0.416	6.03972917206576e-07
cebpb	4.11903759133462e-10	1.72217131256529	1	0.758	8.23807518266924e-07
fbp1a	8.16909895154036e-10	1.49418543608758	0.8	0.431	1.63381979030807e-06
serpinf1	8.8829353077936e-10	1.94260621711192	0.76	0.361	1.77658706155872e-06
prrx1b	8.88317700411097e-10	1.05217265954389	0.84	0.248	1.77663540082219e-06
ecrg4a	9.63748585650171e-10	3.99722224827143	0.84	0.535	1.92749717130034e-06
gchfr	1.35068690584922e-09	1.41170104117566	0.76	0.366	2.70137381169844e-06
fkbp11	1.35339297194559e-09	1.25937473497457	0.84	0.47	2.70678594389118e-06
dcn	1.84029473231493e-09	1.32000023759204	0.8	0.351	3.68058946462985e-06
sult6b1	1.96358944841782e-09	1.13021319072446	0.96	0.714	3.92717889683563e-06
