gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
hhla2a.1	4.47384577044641e-115	0.349696812393596	1	0.233	8.94769154089282e-112
ms4a17a.1	2.2121481248124e-77	0.368246586297609	0.868	0.093	4.42429624962481e-74
si:ch211-152c2.3	3.7033103810109e-77	0.296504426574742	0.975	0.294	7.40662076202179e-74
s1pr5a	1.08657873534695e-75	0.529215855210528	0.981	0.283	2.1731574706939e-72
fabp7b	2.46175264246662e-73	0.813076988326428	0.704	0.14	4.92350528493324e-70
gdpd5a	1.53032227807501e-71	0.279082904846658	0.912	0.213	3.06064455615002e-68
ccdc3b	1.12196736202032e-68	0.394751424931704	1	0.348	2.24393472404064e-65
ms4a17a.5	3.50530298167653e-68	0.336776293693207	0.887	0.179	7.01060596335307e-65
meox1	1.07966797995379e-67	0.594383437515786	0.987	0.392	2.15933595990758e-64
inhbaa	1.28214209199919e-65	0.323273019517152	1	0.39	2.56428418399838e-62
tnfaip6	1.07829097610645e-64	0.481567909611495	0.994	0.412	2.15658195221291e-61
si:busm1-57f23.1	2.10247856323929e-59	0.304768163745158	1	0.473	4.20495712647858e-56
gtpbp1	8.03894964023013e-59	0.310183086321159	1	0.399	1.60778992804603e-55
fstb	2.06816751843728e-58	0.495938587200759	0.987	0.383	4.13633503687457e-55
btbd6a	5.50990930387292e-56	0.51267923408896	0.994	0.407	1.10198186077458e-52
ociad2	1.66828562399361e-54	0.269975092462266	0.969	0.277	3.33657124798722e-51
serpine1	8.39575074779329e-54	2.01764127302261	1	0.597	1.67915014955866e-50
zfp36l1b	2.34301932265241e-52	1.82072645545018	1	0.674	4.68603864530483e-49
ramp2	9.46270479665547e-52	0.307983983096131	0.994	0.336	1.89254095933109e-48
timp2b	3.51098465210529e-49	0.952998017559623	0.987	0.42	7.02196930421057e-46
rasgef1bb	4.20087178389079e-49	0.503202416722812	1	0.476	8.40174356778159e-46
glipr2l	3.91216306713391e-48	0.833836775120969	0.925	0.36	7.82432613426782e-45
ctsk	4.95620834326926e-48	0.406153698145311	0.987	0.356	9.91241668653852e-45
lepa	4.7523587190629e-47	1.2635898023934	0.887	0.266	9.5047174381258e-44
nfil3	4.40323608000431e-46	0.723728268769327	0.981	0.362	8.80647216000863e-43
f3b	1.41451155647359e-45	0.905773103079148	1	0.536	2.82902311294717e-42
trib3	3.06692055050786e-45	1.38163378673316	1	0.687	6.13384110101572e-42
mvp	1.00530544062467e-44	1.02278299118096	1	0.608	2.01061088124934e-41
sdc4	1.89232814179167e-44	1.14183998343942	1	0.943	3.78465628358334e-41
ms4a17a.9	1.41389453782237e-43	0.622979176215198	0.981	0.39	2.82778907564473e-40
cnn2	7.02546729041787e-43	1.20315270793191	0.969	0.594	1.40509345808357e-39
zgc:158343	1.05027550520393e-42	1.56507749876885	1	0.74	2.10055101040786e-39
dcn	3.6577415292187e-41	0.266300749909186	0.943	0.329	7.3154830584374e-38
tpm4a	3.85650865841205e-39	1.04895287537989	0.994	0.63	7.71301731682409e-36
angptl4	5.67614867739503e-38	0.955902345916975	1	0.761	1.13522973547901e-34
plpp3	2.17885254059615e-37	0.313205280141485	0.969	0.445	4.3577050811923e-34
mych	4.22139647746612e-37	0.673583235156918	0.981	0.504	8.44279295493224e-34
col12a1a	4.78106950382547e-35	0.309002329160735	0.95	0.404	9.56213900765095e-32
