gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:ch211-106j24.1	7.61807600793321e-63	0.679745383013862	1	0.278	1.52361520158664e-59
egfl7	6.89002251168409e-58	0.874061620469012	0.986	0.243	1.37800450233682e-54
cyp24a1	2.59124589779806e-56	0.404636692230226	0.919	0.129	5.18249179559612e-53
ponzr1	4.9339888175751e-56	0.385088870934643	1	0.31	9.8679776351502e-53
pdgfrl	2.09744280416747e-55	0.259052857338248	1	0.326	4.19488560833494e-52
admb	2.79937766352917e-54	0.774210912280364	0.973	0.179	5.59875532705834e-51
lhx8a	4.69361681198053e-54	0.340752205868316	0.986	0.172	9.38723362396106e-51
zgc:195173	6.84434316881325e-54	0.998729360492261	0.986	0.265	1.36886863376265e-50
steap4	7.95853702078782e-54	0.371985664151616	1	0.333	1.59170740415756e-50
abi3bpb	8.33969447641675e-51	0.272505214261374	1	0.285	1.66793889528335e-47
col6a3	1.41091995903826e-49	0.528822498980415	1	0.318	2.82183991807651e-46
efemp2a	8.20249374187293e-48	0.53696758473849	1	0.264	1.64049874837459e-44
pcolcea	2.26111998428035e-47	1.23735349931234	1	0.323	4.5222399685607e-44
zgc:56585	8.49492436434413e-47	0.532495427880284	1	0.29	1.69898487286883e-43
sema3fa	1.60938092322197e-46	0.883031483182512	0.973	0.243	3.21876184644393e-43
RAMP1	4.71303403655499e-46	1.13882809571254	1	0.323	9.42606807310998e-43
thbs4b	1.51691250776537e-44	0.276120494819036	1	0.34	3.03382501553074e-41
osr1	1.75157588312075e-43	0.870387548849351	0.959	0.238	3.5031517662415e-40
fam69c	1.79093259353259e-42	0.256215231786784	1	0.377	3.58186518706519e-39
cxcl12b	2.11408244595039e-42	1.16622502592157	0.986	0.294	4.22816489190077e-39
si:dkey-85k7.7	2.45065173158735e-42	0.258292902936321	1	0.365	4.90130346317469e-39
wfdc2	3.6932145099004e-42	0.385658563713187	1	0.384	7.3864290198008e-39
serpinf1	5.55808316951539e-42	0.706030293800988	1	0.351	1.11161663390308e-38
tmeff2a	7.66960099185716e-42	0.524064752415714	0.986	0.297	1.53392019837143e-38
ccdc3b	1.67576475976932e-41	1.12203265155433	0.986	0.363	3.35152951953864e-38
sfrp2	1.71771898330826e-41	2.1012888138986	1	0.361	3.43543796661652e-38
cyp1c1	2.20480314833631e-40	0.324047851700042	1	0.44	4.40960629667261e-37
col5a2a	1.60974841263078e-39	0.40247320622089	1	0.341	3.21949682526157e-36
si:ch1073-459j12.1	6.31863715400876e-39	0.322666477701169	0.986	0.269	1.26372743080175e-35
lum	1.276928968976e-38	0.783577408298544	1	0.385	2.553857937952e-35
rspo3	8.20453708438868e-38	0.482607566825543	0.986	0.388	1.64090741687774e-34
s1pr5a	2.08141582969904e-37	0.376324141758458	0.986	0.298	4.16283165939808e-34
cxcr4a	1.04593453367954e-36	0.282597167593129	0.162	0.027	2.09186906735907e-33
rnd3b	1.17096339182789e-36	1.01424520772296	0.986	0.379	2.34192678365578e-33
lrrc17	1.83392165934107e-36	1.53289393756187	1	0.339	3.66784331868213e-33
klf2a	2.38429991705602e-36	0.320067338348699	1	0.399	4.76859983411204e-33
hpgd	4.30271998947051e-36	0.393356811976744	1	0.401	8.60543997894103e-33
tnfsf10	1.4610907199816e-35	0.824258303572056	0.959	0.299	2.92218143996321e-32
rpz5	2.04750932123026e-35	0.2951827081376	1	0.422	4.09501864246051e-32
pmp22a	2.2728030712256e-35	1.95101763985655	1	0.703	4.54560614245119e-32
col6a1	3.85346925697773e-35	0.508516999801616	1	0.347	7.70693851395546e-32
selenop	3.91618601144907e-34	1.01972286437818	1	0.484	7.83237202289813e-31
agtr2	9.38644924252745e-34	0.272797387159178	0.986	0.359	1.87728984850549e-30
cdon	3.8447687302393e-33	0.362283955678104	0.959	0.221	7.68953746047859e-30
tpm4b	9.89578176815409e-33	0.376237075472725	0.973	0.333	1.97915635363082e-29
zfp36l2	1.09016974179816e-32	1.24076690211038	1	0.411	2.18033948359632e-29
plpp3	1.16895561807884e-32	1.05121993602325	1	0.455	2.33791123615768e-29
vegfc	1.34467777966434e-32	0.673511240176741	0.851	0.139	2.68935555932868e-29
hgd	1.34958280628183e-32	0.352629202512223	1	0.426	2.69916561256366e-29
twist2	1.87428864315201e-32	0.519970041570837	1	0.325	3.74857728630401e-29
cxcl12a	2.55629866309553e-31	2.00510980800019	0.973	0.441	5.11259732619107e-28
apln	2.82457139293845e-31	0.682797309330382	0.959	0.264	5.64914278587691e-28
rgs4	5.32734424110325e-31	0.356382598472993	1	0.43	1.06546884822065e-27
col1a1b	1.07091995896734e-30	1.28687561807823	1	0.49	2.14183991793468e-27
fosb	1.1378669860051e-30	0.362288489781846	1	0.479	2.2757339720102e-27
foxf2a	1.76728694372287e-30	0.840807301091608	1	0.334	3.53457388744574e-27
dcn	4.45801978380928e-30	0.536962885710736	0.986	0.341	8.91603956761856e-27
cyp2ad3	1.03521696829268e-28	0.310943183829561	0.986	0.307	2.07043393658537e-25
glipr2l	2.19643199765959e-28	0.447797299191444	0.973	0.372	4.39286399531919e-25
igfbp5b	2.74313558108712e-28	0.505710582320779	1	0.42	5.48627116217425e-25
cdh11	6.90855094445117e-28	1.33158935134341	1	0.54	1.38171018889023e-24
ms4a17a.9	2.09563652275798e-27	1.3292193469832	1	0.403	4.19127304551596e-24
ociad2	2.20631475434409e-27	0.398008638699014	0.973	0.292	4.41262950868819e-24
rbp5	3.29441727251995e-27	1.23664626538859	0.946	0.345	6.58883454503991e-24
col1a2	4.26895932149748e-27	1.52570724367783	1	0.59	8.53791864299497e-24
lpl	6.23059338394802e-27	0.566031068544971	0.946	0.23	1.2461186767896e-23
ctsk	7.57526346017994e-27	0.791587522473013	0.986	0.37	1.51505269203599e-23
mxra8b	3.63804966012749e-26	0.368316237289853	1	0.454	7.27609932025498e-23
csf1a	7.98675121480197e-25	0.343465592789323	0.203	0.045	1.59735024296039e-21
fosab	2.49139673323357e-24	1.33802630666964	1	0.91	4.98279346646714e-21
fstb	9.52212140645374e-24	0.573730045310923	0.946	0.397	1.90442428129075e-20
s100v2	2.07205047196836e-23	0.795381517178839	1	0.495	4.14410094393672e-20
igf2b	2.38159119362839e-23	0.648010685275291	1	0.437	4.76318238725678e-20
inka1a	2.39753147888899e-23	0.349903035984098	0.959	0.385	4.79506295777798e-20
cd248a	3.2760279104918e-23	1.04095681270276	0.878	0.295	6.55205582098361e-20
lbx2	9.37059646962453e-23	1.5207567346878	0.811	0.165	1.87411929392491e-19
ngfra	3.23090778622098e-22	0.278944479648834	0.851	0.244	6.46181557244197e-19
