gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
slc29a2	2.81290441383338e-76	0.262521243594567	0.936	0.127	5.62580882766676e-73
emx2	1.34795815250573e-65	0.423166524738435	0.952	0.202	2.69591630501146e-62
dck	3.39932113840672e-59	0.487916847749804	0.944	0.238	6.79864227681345e-56
aqp1a.1	1.63322151508459e-58	0.463047450694863	0.824	0.178	3.26644303016918e-55
zgc:110540	4.60925025653264e-47	0.893626250419701	0.904	0.165	9.21850051306527e-44
si:dkey-197i20.6	8.28461310258755e-38	0.762772024980245	0.992	0.346	1.65692262051751e-34
foxd1	2.99894742945923e-37	0.334984769934001	0.856	0.208	5.99789485891846e-34
stmn1a	1.52744338894398e-32	1.12938465178496	0.912	0.384	3.05488677788797e-29
si:dkey-151g10.6	1.87886430498321e-31	0.462681858093632	1	1	3.75772860996641e-28
pcna	1.26301030100055e-30	1.26962694203939	0.904	0.385	2.5260206020011e-27
crip2	2.8659630933845e-30	0.339309131772304	0.968	0.488	5.731926186769e-27
apoda.1	1.53627227904036e-28	1.42972805916133	0.912	0.392	3.07254455808072e-25
defbl1	4.54375806871913e-27	1.77139240218648	0.992	0.488	9.08751613743827e-24
si:ch211-156b7.4	1.30092393563809e-26	1.13382010622343	0.824	0.263	2.60184787127618e-23
hmgb2b	2.99367173252358e-26	0.737372356581207	0.984	0.794	5.98734346504716e-23
dut	7.95480072183399e-25	1.3824669889214	0.8	0.242	1.5909601443668e-21
h3f3b.1	8.49043745331124e-19	0.629968918760989	1	0.895	1.69808749066225e-15
hmgn2	1.60038832025068e-17	0.302482908773648	0.992	0.957	3.20077664050136e-14
tuba8l4	6.49154226182898e-17	0.660084209598414	0.936	0.669	1.2983084523658e-13
snu13b	2.37348656215946e-16	0.776832123760371	0.864	0.522	4.74697312431892e-13
si:ch211-243a20.3	7.16385746658249e-14	0.651097593307077	0.832	0.354	1.4327714933165e-10
mcm4	7.1908198993177e-14	0.799382734753056	0.784	0.354	1.43816397986354e-10
hmga1a	8.6709272913973e-14	0.482830571712848	0.992	0.88	1.73418545827946e-10
atic	1.93959138836430e-12	0.33906035031749	0.304	0.113	3.87918277672861e-09
fgfbp2a	2.05718136339504e-12	0.752647440946377	0.568	0.071	4.11436272679007e-09
hmgb2a	1.16391153550874e-11	0.310960712608638	0.984	0.928	2.32782307101748e-08
mt-atp6	6.54034554993421e-11	0.57821325368687	0.992	0.969	1.30806910998684e-07
cdca7a	3.22242005381834e-10	0.981432818982394	0.672	0.221	6.44484010763667e-07
dlx4b	5.66543576260217e-10	0.388349557940208	0.328	0.079	1.13308715252043e-06
tubb2b	1.22750793059378e-09	0.366416406694337	0.96	0.703	2.45501586118756e-06
rrm2.1	5.99658620307088e-09	0.84112859618192	0.688	0.211	1.19931724061418e-05
pnp4a	7.15436133199979e-09	0.734612238313679	0.776	0.323	1.43087226639996e-05
mycla	4.56128208229827e-07	0.251043226628096	0.616	0.155	0.000912256416459655
mcm6	5.92472897186311e-07	0.871095099160909	0.664	0.314	0.00118494579437262
impdh1b	1.51663909069947e-06	0.320527282497335	0.472	0.413	0.00303327818139893
mcm2	1.55448884111399e-06	0.795848970261643	0.656	0.263	0.00310897768222798
pclaf	7.48034145466351e-06	1.15040066513723	0.616	0.184	0.014960682909327
rrm1	7.97996503613678e-06	0.759803935873739	0.648	0.282	0.0159599300722736
gmps	1.53675298440938e-05	0.317401554035005	0.712	0.297	0.0307350596881876
ncl	2.17407297950799e-05	0.299785186062046	0.912	0.752	0.0434814595901598
dlx4a	2.21414576111698e-05	0.861632085985973	0.384	0.124	0.0442829152223396
