gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
scrt1b	2.11534818618072e-99	0.494131885604543	0.951	0.067	4.23069637236144e-96
apba2b	5.35406489305736e-76	0.445940944912594	0.984	0.091	1.07081297861147e-72
tm6sf2	1.15438341454263e-63	0.407146730515589	1	0.208	2.30876682908527e-60
il20ra	3.87270179569488e-63	0.279019655618707	0.951	0.088	7.74540359138976e-60
crhbp	5.67000361151289e-58	0.547127774689163	1	0.221	1.13400072230258e-54
chrnb4	9.82198322227954e-58	0.882146951507311	1	0.226	1.96439664445591e-54
zgc:100951	9.80618459738579e-53	0.266518262792323	1	0.164	1.96123691947716e-49
gbx2	1.62531702289803e-48	0.471992169650972	1	0.14	3.25063404579605e-45
syt1a	7.44577259672575e-47	0.663982159856175	1	0.234	1.48915451934515e-43
slc29a4	2.74406305885431e-45	0.267411776998828	1	0.233	5.48812611770863e-42
hmx2	7.80375383978455e-44	0.881028641691615	1	0.258	1.56075076795691e-40
foxb1a	7.83226232505451e-44	0.338672542578324	0.131	0.054	1.5664524650109e-40
lhx9	1.15258843603147e-43	0.348064025791073	1	0.298	2.30517687206294e-40
nrgna	9.40288994788208e-42	0.276256123444596	1	0.399	1.88057798957642e-38
vgf	9.75720089503595e-40	0.357415515560574	1	0.252	1.95144017900719e-36
hmx3a	1.35538205005661e-39	1.03999851304736	1	0.366	2.71076410011322e-36
ascl1a	5.94566188919226e-39	0.700267074490997	1	0.301	1.18913237783845e-35
necap1	8.92553446500809e-39	0.570424582069497	1	0.254	1.78510689300162e-35
chrna5	1.01099483187319e-38	1.39435260546451	1	0.375	2.02198966374639e-35
hoxb6b	1.37644304588926e-38	0.985576597944085	1	0.323	2.75288609177851e-35
im:7152348	4.18889484277647e-38	0.550028978035667	0.951	0.241	8.37778968555294e-35
aplp1	7.85263155055533e-38	0.308064088558071	1	0.315	1.57052631011107e-34
si:ch211-222l21.1	2.56784974431184e-36	2.29626115322112	1	0.827	5.13569948862368e-33
celf4	3.42868651591944e-36	1.06174554459826	1	0.369	6.85737303183888e-33
nr2f1b	1.380198175776e-35	0.364968943401332	1	0.162	2.760396351552e-32
phox2a	1.68519298885461e-35	2.51409305574308	1	0.478	3.37038597770922e-32
jagn1a	2.85020011752975e-35	0.813961454673922	0.984	0.255	5.7004002350595e-32
si:dkey-205h13.1	6.57987758549597e-35	0.267513306721479	1	0.245	1.31597551709919e-31
myt1a	7.64026365820058e-35	0.902124338795521	0.852	0.057	1.52805273164012e-31
scg3	1.13690756728567e-34	1.1933697144814	1	0.442	2.27381513457135e-31
phlda1	1.51816160421259e-34	0.292989903256856	1	0.313	3.03632320842517e-31
elavl3	4.17577670445629e-34	2.11684861404581	1	0.405	8.35155340891257e-31
wu:fa56d06	9.60855133602527e-34	0.326191082024318	1	0.333	1.92171026720505e-30
prdm8	1.94578529620986e-33	0.258922230354229	0.148	0.162	3.89157059241972e-30
shox2	2.43212008207983e-33	0.66618790096578	1	0.223	4.86424016415965e-30
gfap	2.78518186542667e-33	0.337403155408226	0.164	0.062	5.57036373085334e-30
vamp2	3.39417741881485e-32	0.747142891091737	1	0.319	6.78835483762969e-29
dll4	5.44287712473968e-32	0.587674810012021	1	0.219	1.08857542494794e-28
ngfrb	1.08494258093334e-31	0.635908150047709	1	0.385	2.16988516186669e-28
